Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
BBC-EL-W30ML/10,BBC-EL-W30ML,DUSS-EBBCL30C-W,Intermediate Pack,1.000000,Pc(s)
BBC-EL-W30ML/10,BBC-EL-W30ML,TUBE-EBBCL30R3-W3095,Regular,1.000000,Pc(s)
BBC-EL-W30ML/10,BBC-EL-W30ML,KB-WBBC30-KMK150BF,Regular,0.027780,Pc(s)
MASK-SMU-EM/4,MASK-SMU-EM,TUBE-SMUMR0-E,Regular,1.000000,Pc(s)
MASK-SMU-EM/4,MASK-SMU-EM,CAPA-SMUMR0-E,Regular,1.000000,Pc(s)
MASK-SMU-EM/4,MASK-SMU-EM,DUS-SMUMR2-E,Regular,1.000000,Pc(s)
MASK-SMU-EM/4,MASK-SMU-EM,KB-EAR0-KMM125,Regular,0.013890,Pc(s)
MY-CONSMULCB-EM/5 (INLINE),MY-CONSMULCB-EM,TUBE-SMULCNR0-E,Regular,1.000000,Pc(s)
MY-CONSMULCB-EM/5 (INLINE),MY-CONSMULCB-EM,CAPA-SMULCR0-E,Regular,1.000000,Pc(s)
MY-CONSMULCB-EM/5 (INLINE),MY-CONSMULCB-EM,DUS-SMULCNR0-E,Regular,1.000000,Pc(s)
MY-CONSMULCB-EM/5 (INLINE),MY-CONSMULCB-EM,STIC-PACR2-EM,Regular,1.000000,Pc(s)
MY-CONSMULCB-EM/5 (INLINE),MY-CONSMULCB-EM,KB-EAR0-KMM125,Regular,0.013890,Pc(s)
BBC-EN-W15ML/5,BBC-EN-W15ML,DUSS-EBBCN15C-W,Intermediate Pack,1.000000,Pc(s)
BBC-EN-W15ML/5,BBC-EN-W15ML,TUBE-EBBCN15-W2580,Regular,1.000000,Set
BBC-EN-W15ML/5,BBC-EN-W15ML,KB-WBBC15-KMK150BF,Regular,0.020830,Pc(s)
BBC-EN-W30ML/10,BBC-EN-W30ML,DUSS-EBBCN30C-W,Intermediate Pack,1.000000,Pc(s)
BBC-EN-W30ML/10,BBC-EN-W30ML,TUBE-EBBCN30R3-W3095,Regular,1.000000,Pc(s)
BBC-EN-W30ML/10,BBC-EN-W30ML,KB-WBBC30-KMK150BF,Regular,0.027780,Pc(s)
MY-LEMC11DP-W/2,MY-LEMC11DP-W,L-EMC11DP-W,Sellable,1.000000,Pc(s)
MY-LEMC11DP-W/2,MY-LEMC11DP-W,STIC-PAPHMPR2-WM,Regular,1.000000,Pc(s)
MY-LEMC11DP-W/2,MY-LEMC11DP-W,KB-WIOTAR1-W,Regular,0.006940,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,KB-MOAR0-MO,Regular,0.027780,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,DUS-HSRFPIVR0-MO,Regular,1.000000,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,STIC-BHSRFPR0-MO,Regular,1.000000,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,PUFF-HSRFPR0-MO,Regular,1.000000,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,SHIF-HSRFPR0-MO,Regular,1.000000,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,POT-HSRFPR0-MO,Regular,1.000000,Pc(s)
B-HRFP-MO/2,B-HRFP-MO,CAPP-HSRFPR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-ICHLGCR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-RHLGCR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-HLGCR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-SHLGCR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,ISPO-HLGCR1-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,PUFF-HLGCR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-BHGCW41R0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,DUS-HLGCIVR1-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-VHGCW41R1-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-MOR0-MO,Regular,1.000000,Pc(s)
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,KB-MOTWC3252-K150M12,Regular,0.041670,Pc(s)
SRM-CD-W17ML/6,SRM-CD-W17ML,KB-W6040R2-W,Regular,0.033330,Pc(s)
SRM-CD-W17ML/6,SRM-CD-W17ML,BOTO-GCDSW-GPOP2W,Regular,1.000000,Pc(s)
SRM-CD-W17ML/6,SRM-CD-W17ML,PIP-DCDSW-ESW,Regular,1.000000,Pc(s)
SRM-CD-W17ML/6,SRM-CD-W17ML,DUS-CDS17R1-WILG,Regular,1.000000,Pc(s)
SRM-CD-W17ML/6,SRM-CD-W17ML,BW-P1R0-X,Regular,0.033330,Pc(s)
SRM-RLSAN1-W/5,SRM-RLSAN1-W,KB-WEGELR0-KMM125CF,Regular,0.041670,Pc(s)
SRM-RLSAN1-W/5,SRM-RLSAN1-W,PIP-DB30SR0-X,Regular,1.000000,Pc(s)
SRM-RLSAN1-W/5,SRM-RLSAN1-W,BOTO-GLSA30R1-W,Regular,1.000000,Pc(s)
SRM-RLSAN1-W/5,SRM-RLSAN1-W,DUS-LSA30R2-W,Regular,1.000000,Pc(s)
MY-LPTMCA-MO/2,MY-LPTMCA-MO,L-PTMCA-MO,Sellable,1.000000,Pc(s)
MY-LPTMCA-MO/2,MY-LPTMCA-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMCA-MO/2,MY-LPTMCA-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMCB-MO/2,MY-LPTMCB-MO,L-PTMCB-MO,Sellable,1.000000,Pc(s)
MY-LPTMCB-MO/2,MY-LPTMCB-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMCB-MO/2,MY-LPTMCB-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,STIC-BTECLT02R0-WPPN,Regular,1.000000,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,CAPA-ECLTR0-WASABS,Regular,1.000000,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,BOTO-ECLT02R1-WPETM,Regular,1.000000,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,DUS-ECLT02R0-WACLD,Regular,1.000000,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,STIC-QECLT02R0-W,Regular,1.000000,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,IBOX-12ECLTR0-WDNF,Regular,0.083330,Pc(s)
L-EVCL02-W5.5G/3,L-EVCL02-W5.5G,KB-W200R1-W,Regular,0.005210,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,BOTO-ECLT03R1-WPETM,Regular,1.000000,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,CAPA-ECLTR0-WASABS,Regular,1.000000,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,STIC-BTECLT03R0-WPPN,Regular,1.000000,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,DUS-ECLT03R0-WACLD,Regular,1.000000,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,STIC-QECLT03R0-W,Regular,1.000000,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,IBOX-12ECLTR0-WDNF,Regular,0.083330,Pc(s)
L-EVCL03-W5.5G/3,L-EVCL03-W5.5G,KB-W200R1-W,Regular,0.005210,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,EB-EK-LB-RP-W1GR,Refill,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,EB-EK-DB-RP-W1.1GR,Refill,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,GODE-ESSWA33-178538,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,CONT-ESEW-SAN,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,BRUS-DESAEXEBKR1-W,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,PLAS-DMEXEBK-WPVC,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,STIC-BOTEXEBK-WPSM,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,DUS-EXEBK-WILG,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,STIC-QCEXEKCR0-W,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,STIC-QCEXEKPR0-W,Regular,1.000000,Pc(s)
EB-EK-W3G/6,EB-EK-W3G,KB-W6040R2-W,Regular,0.010410,Pc(s)
MY-FWNFSPCSAC8-KA/1 (Repack),MY-FWNFSPCSAC8-KA,FW-NFSPCSAC8-KA,Sample,1.000000,Pc(s)
MY-LPTMCD-MO/2,MY-LPTMCD-MO,L-PTMCD-MO,Sellable,1.000000,Pc(s)
MY-LPTMCD-MO/2,MY-LPTMCD-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMCD-MO/2,MY-LPTMCD-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
SS-NSFBH-KA/1,SS-NSFBH-KA,TUBE-CPSM100PH-K,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,BOTO-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,CAPA-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,STIC-BMKLCCE13R1-OMG,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,DUS-MKLCCER0-OMG,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,STIC-VMKLCCE13R0-OMG,Regular,1.000000,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,IBOX-RRPMKLCR2-OMG,Regular,0.083330,Pc(s)
L-MLCM-OMG/2,L-MLCM-OMG,KB-NEONR0-OMG,Regular,0.006940,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,BOTO-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,CAPA-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,STIC-BMKLCCE14R1-OMG,Regular,1.000000,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,DUS-MKLCCER0-OMG,Regular,1.000000,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,STIC-VMKLCCE14R0-OMG,Regular,1.000000,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,IBOX-RRPMKLCR2-OMG,Regular,0.083330,Pc(s)
L-MLCN-OMG/2,L-MLCN-OMG,KB-NEONR0-OMG,Regular,0.006940,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,BOTO-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,CAPA-MKLCCEKIMR0-OMG,Regular,1.000000,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,STIC-BMKLCCE15R1-OMG,Regular,1.000000,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,DUS-MKLCCER0-OMG,Regular,1.000000,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,STIC-VMKLCCE15R0-OMG,Regular,1.000000,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,IBOX-RRPMKLCR2-OMG,Regular,0.083330,Pc(s)
L-MLCO-OMG/2,L-MLCO-OMG,KB-NEONR0-OMG,Regular,0.006940,Pc(s)
HSP-P1N1B3N-P200/7,HSP-P1N1B3N-P200,STIC-PSHSNANH20-11SV,Regular,1.000000,Pc(s)
HSP-P1N1B3N-P200/7,HSP-P1N1B3N-P200,PS-HS200-75202T80-P,Regular,1.050000,Pc(s)
HSP-P1N1B3N-P200/7,HSP-P1N1B3N-P200,BOTP-HSNANB200R2-P,Intermediate Pack,1.000000,Pc(s)
HSP-P1N1B3N-P200/7,HSP-P1N1B3N-P200,PU-SBL200WR1-P,Regular,1.000000,Pc(s)
HSP-P1N1B3N-P200/7,HSP-P1N1B3N-P200,KB-PHS200R1-P,Regular,0.041670,Pc(s)
F-LLF02-W/6,F-LLF02-W,TUBE-LLF02BR2-W,Regular,1.000000,Pc(s)
F-LLF02-W/6,F-LLF02-W,PAP-LLF02BR2-W,Regular,1.000000,Pc(s)
F-LLF02-W/6,F-LLF02-W,PLAS-VCLLFR0-W,Regular,1.000000,Pc(s)
F-LLF02-W/6,F-LLF02-W,KB-WLTWCLFR1-KMK125,Regular,0.055556,Pc(s)
F-LLF03-W/6,F-LLF03-W,TUBE-LLF03IR2-W,Regular,1.000000,Pc(s)
F-LLF03-W/6,F-LLF03-W,PAP-LLF03IR2-W,Regular,1.000000,Pc(s)
F-LLF03-W/6,F-LLF03-W,PLAS-VCLLFR0-W,Regular,1.000000,Pc(s)
F-LLF03-W/6,F-LLF03-W,KB-WLTWCLFR1-KMK125,Regular,0.055556,Pc(s)
F-LLF04-W/7,F-LLF04-W,TUBE-LLF04NR2-W,Regular,1.000000,Pc(s)
F-LLF04-W/7,F-LLF04-W,PAP-LLF04NR2-W,Regular,1.000000,Pc(s)
F-LLF04-W/7,F-LLF04-W,PLAS-VCLLFR0-W,Regular,1.000000,Pc(s)
F-LLF04-W/7,F-LLF04-W,KB-WLTWCLFR1-KMK125,Regular,0.055556,Pc(s)
MY-LPTMC01-MO/2,MY-LPTMC01-MO,L-PTMC01-MO,Sellable,1.000000,Pc(s)
MY-LPTMC01-MO/2,MY-LPTMC01-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC01-MO/2,MY-LPTMC01-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMC02-MO/2,MY-LPTMC02-MO,L-PTMC02-MO,Sellable,1.000000,Pc(s)
MY-LPTMC02-MO/2,MY-LPTMC02-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC02-MO/2,MY-LPTMC02-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMC03-MO/2,MY-LPTMC03-MO,L-PTMC03-MO,Sellable,1.000000,Pc(s)
MY-LPTMC03-MO/2,MY-LPTMC03-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC03-MO/2,MY-LPTMC03-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
S-A1SEC-W/5,S-A1SEC-W,KB-W200R1-W,Regular,0.041660,Pc(s)
S-A1SEC-W/5,S-A1SEC-W,STIC-WADS170-W,Regular,1.000000,Pc(s)
S-A1SEC-W/5,S-A1SEC-W,BOTO-ADS1702R1-W,Regular,1.000000,Pc(s)
S-A1SEC-W/5,S-A1SEC-W,CAP-BADS1702R0-WPP,Regular,1.000000,Pc(s)
S-A1SEC-W/5,S-A1SEC-W,STIC-QRADS-W,Regular,1.000000,Pc(s)
MY-LPTMC04-MO/2,MY-LPTMC04-MO,L-PTMC04-MO,Sellable,1.000000,Pc(s)
MY-LPTMC04-MO/2,MY-LPTMC04-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC04-MO/2,MY-LPTMC04-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMC05-MO/2,MY-LPTMC05-MO,L-PTMC05-MO,Sellable,1.000000,Pc(s)
MY-LPTMC05-MO/2,MY-LPTMC05-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC05-MO/2,MY-LPTMC05-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMC06-MO/2,MY-LPTMC06-MO,L-PTMC06-MO,Sellable,1.000000,Pc(s)
MY-LPTMC06-MO/2,MY-LPTMC06-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC06-MO/2,MY-LPTMC06-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-LPTMC07-MO/2,MY-LPTMC07-MO,L-PTMC07-MO,Sellable,1.000000,Pc(s)
MY-LPTMC07-MO/2,MY-LPTMC07-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC07-MO/2,MY-LPTMC07-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
L-CUM02-W/5,L-CUM02-W,CONT-CULML2R0-W,Regular,1.000000,Pc(s)
L-CUM02-W/5,L-CUM02-W,CAPC-CULML2R0-W,Regular,1.000000,Pc(s)
L-CUM02-W/5,L-CUM02-W,STIC-BCULML2R1-W,Regular,1.000000,Pc(s)
L-CUM02-W/5,L-CUM02-W,DUS-CULML2R1-W,Regular,1.000000,Pc(s)
L-CUM02-W/5,L-CUM02-W,IBOX-BR0-W,Regular,0.083330,Pc(s)
L-CUM02-W/5,L-CUM02-W,KB-WIOTAR1-W,Regular,0.006940,Pc(s)
MY-FTKFT-KA/1',MY-FTKFT-KA,FT-KFT-KA,Sellable,1.000000,Pc(s)
MY-FTKFT-KA/1',MY-FTKFT-KA,STIC-PACESR2-WM,Regular,1.000000,Pc(s)
MY-FTKFT-KA/1',MY-FTKFT-KA,KB-KAHFBR0-K,Regular,0.041667,Pc(s)
MY-SRMFS-KA/1 (INLINE)',MY-SRMFS-KA,BOTO-BADS30R0-K,Regular,1.000000,Pc(s)
MY-SRMFS-KA/1 (INLINE)',MY-SRMFS-KA,PU-LBADS30R0-K,Regular,1.000000,Pc(s)
MY-SRMFS-KA/1 (INLINE)',MY-SRMFS-KA,DUS-BATRFS30R0-K,Regular,1.000000,Pc(s)
MY-SRMFS-KA/1 (INLINE)',MY-SRMFS-KA,STIC-PAFR2-EM,Regular,1.000000,Pc(s)
MY-SRMFS-KA/1 (INLINE)',MY-SRMFS-KA,KB-KAHFAR0-K,Regular,0.020833,Pc(s)
MY-FW3IN1PC-KA/1 (INLINE)',MY-FW3IN1PC-KA,TUBE-TAOCDFW100R1-K,Regular,1.000000,Pc(s)
MY-FW3IN1PC-KA/1 (INLINE)',MY-FW3IN1PC-KA,STIC-PAGR2-WM,Regular,1.000000,Pc(s)
MY-FW3IN1PC-KA/1 (INLINE)',MY-FW3IN1PC-KA,KB-KAHFBR0-K,Regular,0.066667,Pc(s)
MY-HBWR-KA/1',MY-HBWR-KA,HBW-R-KA,Sellable,1.000000,Pc(s)
MY-HBWR-KA/1',MY-HBWR-KA,STIC-PAOR2-EM,Regular,1.000000,Pc(s)
MY-HBWR-KA/1',MY-HBWR-KA,KB-KAHFCR0-K,Regular,0.041667,Pc(s)
MY-SRMH-MO/1,MY-SRMH-MO,SRM-H-MO33ML,Sellable,1.000000,Pc(s)
MY-SRMH-MO/1,MY-SRMH-MO,STIC-PACUMLR2-WM,Regular,1.000000,Pc(s)
MY-SRMH-MO/1,MY-SRMH-MO,KB-MOLUHM-265K150,Regular,0.050000,Pc(s)
MY-SSPSMU-MO/1,MY-SSPSMU-MO,SS-PSMU-MO,Sellable,1.000000,Pc(s)
MY-SSPSMU-MO/1,MY-SSPSMU-MO,STIC-PAAR0-MOM,Regular,1.000000,Pc(s)
MY-SSPSMU-MO/1,MY-SSPSMU-MO,KB-MOBORPR1-MO,Regular,0.027778,Pc(s)
MY-REMOIMW-MO/1,MY-REMOIMW-MO,REM-OIMW-MO,Sellable,1.000000,Pc(s)
MY-REMOIMW-MO/1,MY-REMOIMW-MO,STIC-PAEAR2-WM,Regular,1.000000,Pc(s)
MY-REMOIMW-MO/1,MY-REMOIMW-MO,KB-MOBORPR1-MO,Regular,0.055556,Pc(s)
MY-LPTMC08-MO/2,MY-LPTMC08-MO,L-PTMC08-MO,Sellable,1.000000,Pc(s)
MY-LPTMC08-MO/2,MY-LPTMC08-MO,STIC-PABR0-MOM,Regular,1.000000,Pc(s)
MY-LPTMC08-MO/2,MY-LPTMC08-MO,KB-MOCC36R1-270CF,Regular,0.007576,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,CONT-ABPCB-WASABS,Regular,1.000000,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,CAP-CABPCB-WASABS,Regular,1.000000,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,STIC-BOTAPBBR1-WCNF,Regular,1.000000,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,DUS-APBBR1-WACLG,Regular,1.000000,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,STIC-PAGR2-WM,Regular,1.000000,Pc(s)
MY-RAPBB-W/10 (INLINE),MY-RAPBB-W,KB-W100BR2-KMM125BF,Regular,0.020830,Pc(s)
MY-SRMRLSAN1-W/9 (INLINE),MY-SRMRLSAN1-W,PIP-DB30SR0-X,Regular,1.000000,Pc(s)
MY-SRMRLSAN1-W/9 (INLINE),MY-SRMRLSAN1-W,BOTO-GLSA30R1-W,Regular,1.000000,Pc(s)
MY-SRMRLSAN1-W/9 (INLINE),MY-SRMRLSAN1-W,DUS-LSA30R2-W,Regular,1.000000,Pc(s)
MY-SRMRLSAN1-W/9 (INLINE),MY-SRMRLSAN1-W,STIC-PAAR2-WM,Regular,1.000000,Pc(s)
MY-SRMRLSAN1-W/9 (INLINE),MY-SRMRLSAN1-W,KB-WEGELR0-KMM125CF,Regular,0.041670,Pc(s)
SL-P1-P200/6,SL-P1-P200,BOTP-SL200R2-P,Intermediate Pack,1.000000,Pc(s)
SL-P1-P200/6,SL-P1-P200,PU-SBL200WR1-P,Regular,1.000000,Pc(s)
SL-P1-P200/6,SL-P1-P200,PS-HS200-75202T80-P,Regular,1.050000,Pc(s)
SL-P1-P200/6,SL-P1-P200,STIC-PSSL200HGP-61SV,Regular,1.000000,Pc(s)
SL-P1-P200/6,SL-P1-P200,KB-PHS200R1-P,Regular,0.041670,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,BOTO-HSLWR1-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,CAPA-HSLWR1-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,WIPE-HSLWR1-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,DUS-HSLWIVR1-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,STIC-VHSLWC04R0-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,STIC-BHSLWC04R0-MO,Regular,1.000000,Pc(s)
L-HSLWD-MO/4,L-HSLWD-MO,IBOX-DR0-MO,Regular,0.083330,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,CAPC-IMSLR0-WSM,Regular,1.000000,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,CONT-IMSLR0-WUVM,Regular,1.000000,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,DUS-IMSLR1-WIMLD,Regular,1.000000,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,STIC-BTIMSL2R0-WPNF,Regular,1.000000,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,STIC-BCIMSL2R0-WPWG,Regular,1.000000,Pc(s)
L-IPMMS02-W3.5G/5,L-IPMMS02-W3.5G,IBOX-12IMSLR2-IP,Regular,0.083330,Pc(s)
SRM-NFSCABN2-W/1,SRM-NFSCABN2-W,BOTO-NFSSABE5R0-CL,Regular,1.000000,Pc(s)
SRM-NFSCABN2-W/1,SRM-NFSCABN2-W,CAP-NFSSABE5R0-CL,Regular,1.000000,Pc(s)
SRM-NFSCABN2-W/1,SRM-NFSCABN2-W,ENV-NFSSABE5R0-CL,Regular,1.000000,Pc(s)
SRM-NFSCABN2-W/1,SRM-NFSCABN2-W,KB-WEGELR0-KMM125CF,Regular,0.035714,Pc(s)
PRM-VCPM-MO20ML/4,PRM-VCPM-MO20ML,TUBE-VMP20R0-MO,Regular,1.000000,Pc(s)
PRM-VCPM-MO20ML/4,PRM-VCPM-MO20ML,DUS-VMP20CR1-MO,Regular,1.000000,Pc(s)
PRM-VCPM-MO20ML/4,PRM-VCPM-MO20ML,KB-MOCC36R1-270CF,Regular,0.016670,Pc(s)
M-LDGN2-W/6,M-LDGN2-W,TUBE-LDG20RLR1-W,Regular,1.000000,Pc(s)
M-LDGN2-W/6,M-LDGN2-W,KB-WLS20R2-KMK125CF,Regular,0.027780,Pc(s)
M-LDGN2-W/6,M-LDGN2-W,DUS-LDG20R1-W,Regular,1.000000,Pc(s)
FT-BST-EM/4 (INLINE),FT-BST-EM,KB-EAR0-KMM125,Regular,0.040000,Pc(s)
FT-BST-EM/4 (INLINE),FT-BST-EM,BOTO-PETRF100C-X,Regular,1.000000,Pc(s)
FT-BST-EM/4 (INLINE),FT-BST-EM,STIC-SBSFT100BL-E,Regular,1.000000,Pc(s)
FT-BST-EM/4 (INLINE),FT-BST-EM,CAP-BSFT100-E,Regular,1.000000,Pc(s)
FT-BST-EM/4 (INLINE),FT-BST-EM,PLU-PPBLANCT-X,Regular,1.000000,Pc(s)
SRM-FS-KA/1',SRM-FS-KA,BOTO-BADS30R0-K,Regular,1.000000,Pc(s)
SRM-FS-KA/1',SRM-FS-KA,PU-LBADS30R0-K,Regular,1.000000,Pc(s)
SRM-FS-KA/1',SRM-FS-KA,DUS-BATRFS30R0-K,Regular,1.000000,Pc(s)
SRM-FS-KA/1',SRM-FS-KA,KB-KAHFAR0-K,Regular,0.020833,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,BOTO-CLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,PLU-CLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,CAPA-CLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,DUS-CLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,STIC-SCLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,STIC-ECLVMR0-E,Regular,1.000000,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,IBOX-BLISER0-E,Regular,0.083333,Pc(s)
MASK-CLV-EM/3,MASK-CLV-EM,KB-EBR1-KMK125CF,Regular,0.016667,Pc(s)
MY-TCPMC31-MO/1,MY-TCPMC31-MO,TC-PMC31-MO,Sellable,1.000000,Pc(s)
MY-TCPMC31-MO/1,MY-TCPMC31-MO,STIC-PAEAR2-WM,Regular,1.000000,Pc(s)
MY-TCPMC31-MO/1,MY-TCPMC31-MO,KB-MOTWC3252-K150M12,Regular,0.041667,Pc(s)
MY-TCPMC41-MO/1,MY-TCPMC41-MO,TC-PMC41-MO,Sellable,1.000000,Pc(s)
MY-TCPMC41-MO/1,MY-TCPMC41-MO,STIC-PAEAR2-WM,Regular,1.000000,Pc(s)
