Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
ES-W0I-01 BULK/39,ES-W0I-01 BULK,MICA--SIOI2-K,Raw Material,0.200000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,POWD-TDMS-,Raw Material,0.107540,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,ZINC-M-KJZ10-K,Raw Material,0.040000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,POLY-M-MP27-K,Raw Material,0.030000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,PENG-PNX-X,Raw Material,0.008000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-TOA403-KF,Raw Material,0.004000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-CSW-9000S-K,Raw Material,0.219800,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-RED3AS-X,Raw Material,0.009999,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-C338--K,Raw Material,0.006063,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-IRGLS-X,Raw Material,0.040000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-GZ0075-X,Raw Material,0.002300,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,NT---K,Raw Material,0.040000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,COSM-222--K,Raw Material,0.080000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,SERI-790-,Raw Material,0.105478,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-CLOG222--K,Raw Material,0.105000,kg
ES-W0I-01 BULK/39,ES-W0I-01 BULK,WARN-RED6LM4-X,Raw Material,0.001820,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,BENT-BGISDV-X,Raw Material,0.257479,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,SILI-AXU3-X,Raw Material,0.162827,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,SILI-DC-PSFCS-X,Raw Material,0.112351,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,PURO-IDD-X,Raw Material,0.172002,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,SILI-BEL803-X,Raw Material,0.102349,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,SILC-SP500LS-X,Raw Material,0.059140,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,COSM-222--K,Raw Material,0.040000,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,SILI-1202-,Raw Material,0.018609,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,ALUM-MN10D-X,Raw Material,0.009304,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,PEN-PRSVPE-X,Raw Material,0.007444,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,PEN-SENSC50-X,Raw Material,0.003722,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,VIT-ATCAT-X,Raw Material,0.000930,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,ACTI-ECTNOL-X,Raw Material,0.003000,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,PARF-VMR-X,Raw Material,0.000093,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,WARN-CLRG-X,Raw Material,0.057233,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,WARN-C19012-DCR6-K,Raw Material,0.059038,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,WARN-C19011-R7CL-K,Raw Material,0.008348,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,TITA-OTS2CR50-,Raw Material,0.003914,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,WARN-ABIO-X,Raw Material,0.001467,kg
L-RIPEI08-BULK/1,L-RIPEI08-BULK,WARN-UNK753-X,Raw Material,0.000750,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,SERI-CSF-X,Raw Material,0.200000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,POWD-TGDS-X,Raw Material,0.206564,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,SERI-202LL-X,Raw Material,0.150000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,POWD-GH52-X,Raw Material,0.100000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,POWD-TGDS-X,Raw Material,0.100000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,CABO-M5-X,Raw Material,0.020000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,ZINC-STW-X,Raw Material,0.020000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,IPM-CRDSG-X,Raw Material,0.020000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,COSM-168ARV-X,Raw Material,0.010000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,LAR-LICODDC-BULK,Intermediate,0.010000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,EUTA-G-X,Raw Material,0.010000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,VITA-B3UPPC-X,Raw Material,0.005000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,BHT-CRTL-X,Raw Material,0.001000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,PARF-AMSKLG-X,Raw Material,0.000400,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,TIT-CR50HD-X,Raw Material,0.060000,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,WARN-UNPBRWNL88-X,Raw Material,0.009800,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,WARN-A407-X,Raw Material,0.030151,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,WARN-A450TDMS-BULK,Intermediate,0.021085,kg
TC-R4LEC04-BULK/FPS.RND.W303.00,TC-R4LEC04-BULK,WARN-TETDMS-BULK,Intermediate,0.014000,kg
FW-CD-BULK/63,FW-CD-BULK,EMUL-WFASA-X,Raw Material,5.775000,kg
FW-CD-BULK/63,FW-CD-BULK,BENE-K200-X,Raw Material,0.075000,kg
FW-CD-BULK/63,FW-CD-BULK,EDT-B--K,Raw Material,0.050000,kg
FW-CD-BULK/63,FW-CD-BULK,PARF-SC2R151972-X,Raw Material,0.500000,kg
FW-CD-BULK/63,FW-CD-BULK,PANT--DL-K,Raw Material,0.100000,kg
FW-CD-BULK/63,FW-CD-BULK,EXTR-GS-,Raw Material,0.100000,kg
FW-CD-BULK/63,FW-CD-BULK,MERQ-MQ550PP-X,Raw Material,0.200000,kg
FW-CD-BULK/63,FW-CD-BULK,CUTI---K,Raw Material,2.000000,kg
FW-CD-BULK/63,FW-CD-BULK,GLYC-MS-CGGMS N/EB25,Raw Material,3.000000,kg
FW-CD-BULK/63,FW-CD-BULK,GLYC--ECOS-K,Raw Material,20.000000,kg
FW-CD-BULK/63,FW-CD-BULK,KOH--PH-K,Raw Material,6.635300,kg
FW-CD-BULK/63,FW-CD-BULK,STAY--DSMR-K,Raw Material,0.100000,kg
FW-CD-BULK/63,FW-CD-BULK,PEN-PRSVPE-X,Raw Material,0.500000,kg
FW-CD-BULK/63,FW-CD-BULK,OIL-OLV300-X,Raw Material,1.000000,kg
FW-CD-BULK/63,FW-CD-BULK,EMUL-WLALA99-X,Raw Material,3.960000,kg
FW-CD-BULK/63,FW-CD-BULK,AMI-GCK12K-,Raw Material,4.000000,kg
FW-CD-BULK/63,FW-CD-BULK,MYRI-SOCI-X,Raw Material,19.000000,kg
FW-CD-BULK/63,FW-CD-BULK,HUM-13BG-X,Raw Material,9.000000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,SERI-790-,Raw Material,0.370557,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,POWD-MDMSP-X,Raw Material,0.250000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,NT---K,Raw Material,0.077000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,TIT-CR50HD-X,Raw Material,0.075000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,COSM-222--K,Raw Material,0.050000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,POLY-M-MP27-K,Raw Material,0.030000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,PENG-PNX-X,Raw Material,0.008000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,WARN-FW108S-X,Raw Material,0.050000,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,WARN-YLW3AS-X,Raw Material,0.026125,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,WARN-RED3AS-X,Raw Material,0.033393,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,WARN-TOA403-KF,Raw Material,0.028500,kg
BO-SRE04-BULK/41,BO-SRE04-BULK,WARN-TE-A40BIOSC-K,Raw Material,0.001425,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,MAC-MG20E-X,Raw Material,0.008000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,ACTI-GRPLMD-X,Raw Material,0.000010,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,PARF-SPFXTV-X,Raw Material,0.000080,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,ACTI-IVLNC-X,Raw Material,0.001000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,PARF-GRVYGA-X,Raw Material,0.000080,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,EDT-B--K,Raw Material,0.001000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,EMUL-DERMSOLP-,Raw Material,0.001000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,THIC-VZNFC-X,Raw Material,0.002000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,ALAN--AK-K,Raw Material,0.002000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,ACTI-MEBSA-X,Raw Material,0.005000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,PENG-PHC-X,Raw Material,0.008000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,VITA-B3PC-X,Raw Material,0.050000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,A-BGSA200-X,Raw Material,0.012500,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,GLYC--ECOS-K,Raw Material,0.020000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,PR-ZPRDL-X,Raw Material,0.030000,kg
SRM-BA-BULK/FS.DND.GR0001-VER.01,SRM-BA-BULK,EXF-GLDL-X,Raw Material,0.001000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,GLYC--ECOS-K,Raw Material,0.080000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ARMO-HD--K,Raw Material,0.080000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,DPG-LO-,Raw Material,0.060000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,SILI-2005-DC-K,Raw Material,0.040000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,VITA-B3PC-X,Raw Material,0.030000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ACTI-APSC-X,Raw Material,0.030000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,EMUL-KF6017-X,Raw Material,0.020000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,COVB-LH8-,Raw Material,0.020000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ORGA-EXD-ARK,Raw Material,0.020000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ACTI-ADPL-X,Raw Material,0.020000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,EMUL-KSG210-X,Raw Material,0.015000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,PENG-PHC-X,Raw Material,0.010000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,EMUL-KSG710-X,Raw Material,0.010000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,WAX-CTHRFL-X,Raw Material,0.007500,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ACTI-ECTC-X,Raw Material,0.005000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ACTI-RBN-X,Raw Material,0.005000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,ACTI-MGCS-X,Raw Material,0.001000,kg
SRM-CSAE-BULK/3,SRM-CSAE-BULK,EDT-B--K,Raw Material,0.000100,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,HUM-HXLGLC-X,Raw Material,0.035000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,SAMP-CETIHE-X,Raw Material,0.030000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,VITA-B3UPPC-X,Raw Material,0.015000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EMUL-PLUP-X,Raw Material,0.010000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,MOIS-RHH15P-X,Raw Material,0.010000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,PR-ZPRDL-X,Raw Material,0.005000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,MOIS-RQPO260-X,Raw Material,0.004000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,PEN-PRSVPE-X,Raw Material,0.003000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,PANT--DL-K,Raw Material,0.002000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,GLYC--ECOS-K,Raw Material,0.002000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,MOIS-XYL-X,Raw Material,0.002000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,ALAN--AK-K,Raw Material,0.001000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EXTR-CRNEGN-X,Raw Material,0.001000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,PEN-RCCB-X,Raw Material,0.001000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EKS-FLAC-X,Raw Material,0.001000,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EXTR-JPBBR-X,Raw Material,0.000100,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EDT-DSLV-X,Raw Material,0.000050,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,ASAM-A-CAAH-K,Raw Material,0.000025,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,PARF-PCNDLF-X,Raw Material,0.000010,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,EXTR-PCTGJ-X,Raw Material,0.000010,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,STAY--DSMR-K,Raw Material,0.000001,kg
REM-R2PBTUMW-BULK/1,REM-R2PBTUMW-BULK,VITA-DL E-MS,Raw Material,0.000001,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,WARN-BLCK3AS-X,Raw Material,0.000960,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,WARN-A407-X,Raw Material,0.003456,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,EMO-BSLDMZ-X,Raw Material,0.019000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,WARN-A450TDMS-BULK,Intermediate,0.008290,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,COSM-222--K,Raw Material,0.040000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,LAR-LICODDC-BULK,Intermediate,0.045000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,POWD-TDMS-,Raw Material,0.213294,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,PARF-AMSKLG-X,Raw Material,0.000400,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,VITA-DL E-MS,Raw Material,0.000100,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,SILD--SI5H52D-K,Raw Material,0.007500,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,SERI-TAS-KSP-X,Raw Material,0.350000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,POWD-MDMS-,Raw Material,0.170000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,TIT-CR50HD-X,Raw Material,0.060000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,DRYF-PC-X,Raw Material,0.050000,kg
TC-R3LLF03-BULK/49,TC-R3LLF03-BULK,POLY-M-MP27-K,Raw Material,0.020000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,UVIN-MC80-BASF,Raw Material,0.070000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,PARF-A5961-X,Raw Material,0.000800,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,ZINC-ZNOLYS-X,Raw Material,0.010000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,ORGA-EXD-ARK,Raw Material,0.025000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,TALC-C-2KPD-X,Raw Material,0.352780,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,EUTA-G-X,Raw Material,0.015000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,TITA-OTS2CR50-,Raw Material,0.065000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,COSM-168ARV-X,Raw Material,0.010000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,SUNP-EPU-2X-X,Raw Material,0.010000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,SALA-99--K,Raw Material,0.005000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,LAR-LICODDC-BULK,Intermediate,0.005000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,WARN-YLW3AS-X,Raw Material,0.017483,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,VITA-DL E-MS,Raw Material,0.000100,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,WARN-BLCK3AS-X,Raw Material,0.003150,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,ACTI-MGCS-X,Raw Material,0.000100,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.010848,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,TALK-C-STJADAITO-K,Raw Material,0.327739,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,SILD--SI5H52D-K,Raw Material,0.020000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,TIT-MT60S-X,Raw Material,0.020000,kg
TC-CPLS03-BULK/6,TC-CPLS03-BULK,SFTC-CC60-X,Raw Material,0.020000,kg
FMI-BR-BULK/2,FMI-BR-BULK,SAMP-EDESMRN80-X,Raw Material,0.100000,kg
FMI-BR-BULK/2,FMI-BR-BULK,PEN-SYMH-X,Raw Material,0.004000,kg
FMI-BR-BULK/2,FMI-BR-BULK,PENG-CLRP-X,Raw Material,0.001000,kg
FMI-BR-BULK/2,FMI-BR-BULK,ACTI-RCLRP-X,Raw Material,0.000010,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SILI-DC749--X,Raw Material,0.070000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SILI-BDP-X,Raw Material,0.060000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,PURO-IDD-X,Raw Material,0.060000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SOLV-DEASB-X,Raw Material,0.050000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,UVIN-MC80-BASF,Raw Material,0.050000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SILS-034-X,Raw Material,0.040000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SUN-MP-X,Raw Material,0.040000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,TIT-MT60S-X,Raw Material,0.031000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,BENT-BGVS5PC-X,Raw Material,0.030000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,EMUL-KF6028-X,Raw Material,0.030000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,MC3-30-SF,Raw Material,0.030000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,VITA-B3PC-X,Raw Material,0.030000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,"BUTY--DAI1,3",Raw Material,0.030000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,CECC---K,Raw Material,0.025000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SILI-2005-DC-K,Raw Material,0.020000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,PWD-SYS-X,Raw Material,0.010000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,MOIS-TR100-X,Raw Material,0.010000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,PWD-MNLGZN-X,Raw Material,0.010000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,ACTI-HFG-X,Raw Material,0.005000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,BHT-CRTL-X,Raw Material,0.001000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,SILC-SP500LS-X,Raw Material,0.001000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,ALAN--AK-K,Raw Material,0.001000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,BASI-LP20H-X,Raw Material,0.000500,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,TITA-CROTS-X,Raw Material,0.071500,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,WARN-YLW3AS-X,Raw Material,0.014000,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,WARN-RED3AS-X,Raw Material,0.001698,kg
F-RVLPWW22-BULK/4,F-RVLPWW22-BULK,WARN-BLCK3AS-X,Raw Material,0.000200,kg
D-RRO-BULK/1,D-RRO-BULK,ALUM--ACH-K,Raw Material,0.200000,kg
D-RRO-BULK/1,D-RRO-BULK,EMUL-SPBS2-X,Raw Material,0.033500,kg
D-RRO-BULK/1,D-RRO-BULK,PROP-PGESK-X,Raw Material,0.027500,kg
D-RRO-BULK/1,D-RRO-BULK,EMO-ARLPS15E-X,Raw Material,0.025000,kg
D-RRO-BULK/1,D-RRO-BULK,SILI-2005-DC-K,Raw Material,0.017000,kg
D-RRO-BULK/1,D-RRO-BULK,EMUL-BS721-X,Raw Material,0.016500,kg
D-RRO-BULK/1,D-RRO-BULK,PENG-PHC-X,Raw Material,0.008000,kg
D-RRO-BULK/1,D-RRO-BULK,SAMP-WSST1-X,Raw Material,0.008000,kg
D-RRO-BULK/1,D-RRO-BULK,OIL-OLV300-X,Raw Material,0.007500,kg
D-RRO-BULK/1,D-RRO-BULK,ACTI-RNCC-X,Raw Material,0.005000,kg
D-RRO-BULK/1,D-RRO-BULK,ALAN--AK-K,Raw Material,0.002000,kg
D-RRO-BULK/1,D-RRO-BULK,BHT-CRTL-X,Raw Material,0.001500,kg
D-RRO-BULK/1,D-RRO-BULK,EXTR-LCRG-X,Raw Material,0.001500,kg
D-RRO-BULK/1,D-RRO-BULK,MENT--CEPB-K,Raw Material,0.000500,kg
D-RRO-BULK/1,D-RRO-BULK,SAMP-SPM3-X,Raw Material,0.000100,kg
D-RRO-BULK/1,D-RRO-BULK,EXTR-PHTSGE-X,Raw Material,0.000010,kg
D-RRO-BULK/1,D-RRO-BULK,AJID-ZN100-X,Raw Material,0.000010,kg
L-MLCA-BULK/17,L-MLCA-BULK,DRYF-PC-X,Raw Material,0.180000,kg
L-MLCA-BULK/17,L-MLCA-BULK,EMO-SLCHS-X,Raw Material,0.010000,kg
L-MLCA-BULK/17,L-MLCA-BULK,HAIM-DIS-X,Raw Material,0.050000,kg
L-MLCA-BULK/17,L-MLCA-BULK,WARN-ABIO-X,Raw Material,0.004597,kg
L-MLCA-BULK/17,L-MLCA-BULK,WARN-C19011-R7CL-K,Raw Material,0.012172,kg
L-MLCA-BULK/17,L-MLCA-BULK,WARN-C338--K,Raw Material,0.012789,kg
L-MLCA-BULK/17,L-MLCA-BULK,WARN-C335138--K,Raw Material,0.022164,kg
L-MLCA-BULK/17,L-MLCA-BULK,TITA--3328EW-K,Raw Material,0.028856,kg
L-MLCA-BULK/17,L-MLCA-BULK,WARN-C196619-R6-K,Raw Material,0.010923,kg
L-MLCA-BULK/17,L-MLCA-BULK,VITA-DL E-MS,Raw Material,0.000100,kg
L-MLCA-BULK/17,L-MLCA-BULK,OIL-OJJBIII-X,Raw Material,0.000100,kg
L-MLCA-BULK/17,L-MLCA-BULK,PARF-DLPZLE-X,Raw Material,0.000500,kg
L-MLCA-BULK/17,L-MLCA-BULK,SILS-034-X,Raw Material,0.022500,kg
L-MLCA-BULK/17,L-MLCA-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
L-MLCA-BULK/17,L-MLCA-BULK,PENG-NPGEHP-X,Raw Material,0.008000,kg
L-MLCA-BULK/17,L-MLCA-BULK,SILI-BELEG5-X,Raw Material,0.010000,kg
L-MLCA-BULK/17,L-MLCA-BULK,EMUL-EMILST-X,Raw Material,0.010000,kg
L-MLCA-BULK/17,L-MLCA-BULK,EMU-PS-,Raw Material,0.031300,kg
L-MLCA-BULK/17,L-MLCA-BULK,SILC-AERSLR-X,Raw Material,0.050000,kg
L-MLCA-BULK/17,L-MLCA-BULK,SILI-BEL803-X,Raw Material,0.070000,kg
