Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
B-PT01-BULK/Reference 60,B-PT01-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT01-BULK/Reference 60,B-PT01-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00775,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.01127,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,POWD-TGDS-X,Raw Material,0.33816,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,SERI-790-,Raw Material,0.30000,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,WARN-FW108S-X,Raw Material,0.00900,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,TITA--3328EW-K,Raw Material,0.00500,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,WARN-TETDMS-BULK,Intermediate,0.00285,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,WARN-YLW3AS-X,Raw Material,0.01163,kg
B-PT02-BULK/Reference 60,B-PT02-BULK,TIT-CR50HD-X,Raw Material,0.00500,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,WARN-FW108S-X,Raw Material,0.01000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,SERI-790-,Raw Material,0.30000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,WARN-YLW3AS-X,Raw Material,0.02820,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,TITA--3328EW-K,Raw Material,0.00400,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.02171,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,TIT-CR50HD-X,Raw Material,0.00500,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,POWD-TGDS-X,Raw Material,0.29949,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT03-BULK/FF.RND.M223.05,B-PT03-BULK,WARN-TETDMS-BULK,Intermediate,0.01450,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.01709,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,WARN-TETDMS-BULK,Intermediate,0.00565,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,WARN-YLW3AS-X,Raw Material,0.02094,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,SERI-C-SI013S200-K,Raw Material,0.30000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,WARN-FW108S-X,Raw Material,0.00600,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,POWD-TGDS-X,Raw Material,0.33213,kg
B-PT04-BULK/Normal (odoo ref 29),B-PT04-BULK,WARN-UNPBRWNL88-X,Raw Material,0.00110,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00105,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,WARN-FW108S-X,Raw Material,0.00876,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,TITA--3328EW-K,Raw Material,0.00300,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,WARN-YLW3AS-X,Raw Material,0.00076,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,AMH-LL-X,Raw Material,0.02000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,TIT-CR50HD-X,Raw Material,0.00300,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,POWD-TGDS-X,Raw Material,0.35631,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,SERI-790-,Raw Material,0.30000,kg
B-PT05-BULK/FF.RND.M225.05,B-PT05-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,WARN-TETDMS-BULK,Intermediate,0.00088,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,WARN-YLW3AS-X,Raw Material,0.00582,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,TIT-CR50HD-X,Raw Material,0.01000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,SERI-790-,Raw Material,0.30000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00460,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT06-BULK/Reference 22,B-PT06-BULK,POWD-TGDS-X,Raw Material,0.36161,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,WARN-YLW3AS-X,Raw Material,0.01039,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,KAOL-JP100-X,Raw Material,0.08000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,TIT-CR50HD-X,Raw Material,0.01000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,POWD-GHHDI-X,Raw Material,0.15000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,SILD--SI5H52D-K,Raw Material,0.01000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,SERI-790-,Raw Material,0.30000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,PLAS-P-D400-K,Raw Material,0.02000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00743,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,POWD-TGDS-X,Raw Material,0.35278,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,WARN-TETDMS-BULK,Intermediate,0.00230,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,SQUA-AMYR-X,Raw Material,0.00500,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,ZINC-STW-X,Raw Material,0.01000,kg
B-PT07-BULK/Normal (odoo ref 27),B-PT07-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POWD-TGDS-X,Raw Material,0.21248,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-YLW3AS-X,Raw Material,0.01677,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POWD-GHDS-X,Raw Material,0.08966,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SERI-C-SI013S200-K,Raw Material,0.19851,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-TETDMS-BULK,Intermediate,0.00720,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00718,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POWD-TGDS-X,Raw Material,0.21248,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-YLW3AS-X,Raw Material,0.01677,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,POWD-GHDS-X,Raw Material,0.08966,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,SERI-C-SI013S200-K,Raw Material,0.19851,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-TETDMS-BULK,Intermediate,0.00720,kg
TC-PC01-BULK/FS.RND.M0076.00,TC-PC01-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00718,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SERI-C-SI013S200-K,Raw Material,0.22176,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POWD-TGDS-X,Raw Material,0.19196,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POWD-GHDS-X,Raw Material,0.10678,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-TETDMS-BULK,Intermediate,0.00190,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00783,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-YLW3AS-X,Raw Material,0.00157,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SERI-C-SI013S200-K,Raw Material,0.22176,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POWD-TGDS-X,Raw Material,0.19196,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POWD-GHDS-X,Raw Material,0.10678,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-TETDMS-BULK,Intermediate,0.00190,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00783,kg
TC-PC02-BULK/FS.RND.M0077.00,TC-PC02-BULK,WARN-YLW3AS-X,Raw Material,0.00157,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00930,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-YLW3AS-X,Raw Material,0.01045,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POWD-GHDS-X,Raw Material,0.08931,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POWD-TGDS-X,Raw Material,0.21357,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SERI-C-SI013S200-K,Raw Material,0.20373,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-TETDMS-BULK,Intermediate,0.00544,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00930,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-YLW3AS-X,Raw Material,0.01045,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POWD-GHDS-X,Raw Material,0.08931,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PARF-AMSKLG-X,Raw Material,0.00010,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SERI-SERFHS-X,Raw Material,0.07000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POWD-TGDS-X,Raw Material,0.21357,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,TIT-CR50HD-X,Raw Material,0.10000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SERI-C-SI013S200-K,Raw Material,0.20373,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,WARN-TETDMS-BULK,Intermediate,0.00544,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SUNP-170-X,Raw Material,0.03000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,POLY-M-MP27-K,Raw Material,0.03000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,MICA-FHSMLP-X,Raw Material,0.05000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,ZINC-POWBM-X,Raw Material,0.06000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SQUA-AMYR-X,Raw Material,0.05000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,COSM-168ARV-X,Raw Material,0.00500,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SNSP-SIH51-X,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,SILI-DC21-,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,COVB-LH8-,Raw Material,0.02000,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,ACTI-VEAC-X,Raw Material,0.00010,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,EXTR-DB-,Raw Material,0.00100,kg
TC-PC03-BULK/FS.RND.M0078.00,TC-PC03-BULK,PEN-SENSC50-X,Raw Material,0.00400,kg
TC-PC04-BULK/Reference 109,TC-PC04-BULK,WARN-YLW3AS-X,Raw Material,0.02141,kg
TC-PC04-BULK/Reference 109,TC-PC04-BULK,WARN-TETDMS-BULK,Intermediate,0.00404,kg
TC-PC04-BULK/Reference 109,TC-PC04-BULK,SERI-C-SI013S200-K,Raw Material,0.20088,kg
