Code,Product,Quantity on Hand,Reserved,Available
374,Putri SPA Series Relaxing Creambath 720 ml (pc(s)),1,0,1
376,Putri SPA Series Hair Mask 720 ml (pc(s)),113,0,113
381,Putri Massage Cream 1 KG (Pc(s)),3,0,3
389,Putri SPA Energizing Shampoo (Lemon) 450 ML (Pc(s)),7,0,7
392,Putri Hair Spray Non Aerosol Normal (Biru) 200 ML (Pc(s)),24,24,0
394,Putri Hair Spray Non Aerosol Normal (Biru) 450 ML (Pc(s)),168,0,168
397,Putri Hair Spray Non Aerosol Strong (Hijau) 450 ML (Pc(s)),156,0,156
398,Putri Styling Glaze 200 ML (Pc(s)),23,0,23
400,Putri Wet Jelly 100 ML (Pc(s)),2144,32,2112
401,Putri Wet Look 100 ML (Pc(s)),1944,144,1800
514,MAKE OVER Corrective Base Make Up 02 Greenish 40 ml (Pc(s)),0,0,0
515,MAKE OVER Hydration Serum 33 ml (Pc(s)),10532,0,10532
516,MAKE OVER Camouflage Cream Face Concealer 5X2g (Pc(s)),404,0,404
517,MAKE OVER Face Contour Kit 14 g (Pc(s)),3410,24,3386
518,MAKE OVER Perfect Cover Creamy Foundation 01 Rich Almond 12 g (Pc(s)),0,0,0
524,MAKE OVER Perfect Cover Creamy Foundation 07 Frosted White 12 g (Pc(s)),0,0,0
526,MAKE OVER Ultra Cover Liquid Matt Foundation 01 Ochre 33 ml (Pc(s)),5,0,5
527,MAKE OVER Ultra Cover Liquid Matt Foundation 02 Pink Shade 33 ml (pc(s)),4278,20,4258
528,MAKE OVER Ultra Cover Liquid Matt Foundation 03 Nude Silk 33 ml (pc(s)),7280,20,7260
529,MAKE OVER Ultra Cover Liquid Matt Foundation 04 Amber Rose 33 ml (Pc(s)),646,40,606
530,MAKE OVER Ultra Cover Liquid Matt Foundation 05 Velvet Nude 33 ml (pc(s)),380,160,220
531,MAKE OVER Ultra Cover Liquid Matt Foundation 06 Beige Blast 33 ml (pc(s)),1440,40,1400
532,MAKE OVER Ultra Cover Liquid Matt Foundation 07 Caramel 33 ml (pc(s)),380,40,340
533,Make Over Ultra Cover Liquid Matt Foundation 08 Pearl 33 ml (Pc(s)),20,20,0
535,"Perfect Cover TWC 01 Lace, 14 gr",10,0,10
537,"Perfect Cover TWC 03 Maple, 14 gr",7,0,7
538,"Perfect Cover TWC 04 Desert, 14 gr",8,0,8
551,"Refill Perfect Cov. TWC 08 Honey, 14 gr",9,0,9
557,MAKE OVER Silky Smooth Translucent Powder 01 Porcelain 35 g (Pc(s)),1734,782,952
558,MAKE OVER Silky Smooth Translucent Powder 02 Rosy 35 g (Pc(s)),1632,578,1054
559,MAKE OVER Silky Smooth Translucent Powder 03 Champagne 35 g (Pc(s),30,0,30
560,MAKE OVER Silky Smooth Translucent Powder 04 Toffee 35 g (Pc(s)),6,0,6
561,MAKE OVER Silky Smooth Translucent Powder 05 Snow 35 g (Pc(s)),1569,0,1569
586,MAKE OVER Powder Eye Shadow Golden Attack 2 g (Pc(s)),1,0,1
621,MAKE OVER Sparkling Powder Gold 2 g (Pc(S)),2,0,2
622,MAKE OVER Sparkling Powder Silver 2 g (Pc(s)),36,0,36
624,MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s)),1838,36,1802
625,MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s)),93,0,93
626,MAKE OVER Trivia Eye Shadow Indian Summer 6 g (Pc(s)),3606,0,3606
627,MAKE OVER Trivia Eye Shadow Natural Nude 6 g (Pc(s)),3,0,3
633,MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s)),108,0,108
634,MAKE OVER Trivia Eye Shadow Love At First Sight 6 g (Pc(s)),3,0,3
635,MAKE OVER Trivia Eye Shadow Dolly Crush 6 g (Pc(s)),1,0,1
636,MAKE OVER Trivia Eye Shadow Magical Fairy Tale 6 g (Pc(s)),2,0,2
637,"MAKE OVER Eyebrow Pencil Black Lines 1,14 g (Pc(s))",11704,0,11704
638,"MAKE OVER Eyebrow Pencil Brown To Earth 1,14 g (Pc(s))",53913,240,53673
