Code,Product,Quantity on Hand,Reserved,Available
02592,Malaysia Wardah EyeXpert Eyebrow Kit 3 g,596.0,0.0,596.0
02593,Malaysia Wardah EyeXpert Optimum Hi-Black Liner 1 g,2437.0,120.0,2317.0
02594,Malaysia Wardah EyeXpert Perfectcurl Mascara 7 g,2620.0,1.0,2619.0
02595,Malaysia Wardah EyeXpert The Volume Expert Mascara 7 g,6058.0,128.0,5930.0
02604,Malaysia Wardah Instaperfect HYPERGETIC Precise Black Liner 1 g,954.0,374.0,580.0
02638,Malaysia Wardah Lightening BB Cream Light 30 ml,2697.0,0.0,2697.0
02639,Malaysia Wardah Lightening BB Cream Light 15 ml,3879.0,12.0,3867.0
02640,Malaysia Wardah Lightening BB Cream Natural 30 ml,6008.0,302.0,5706.0
02641,Malaysia Wardah Lightening BB Cream Natural 15 ml,3660.0,6.0,3654.0
02645,Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml,4533.0,9.0,4524.0
02646,Malaysia Wardah Nature Daily Aloe Hydramild Multifunction Gel 100 ml,2468.0,7.0,2461.0
02647,Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,6545.0,6.0,6539.0
02653,Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml,3060.0,0.0,3060.0
02654,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,5060.0,291.0,4769.0
02655,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,5037.0,144.0,4893.0
02657,Malaysia Wardah Nature Daily Seaweed Primary Skin Hydrating Booster 100 ml,22.0,0.0,22.0
02658,Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml,4298.0,0.0,4298.0
02659,Malaysia Wardah Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml,19988.0,1530.0,18458.0
02662,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Smoothing 100 ml,936.0,0.0,936.0
02664,Malaysia Wardah Perfect Bright Peel Off Mask 60 ml,3621.0,3.0,3618.0
02668,Malaysia Wardah Renew You Anti Aging Eye Cream 10 ml,3.0,3.0,0.0
02669,Malaysia Wardah Renew You Anti Aging Facial Wash 100 ml,10.0,10.0,0.0
02671,Malaysia Wardah Renew You Anti Aging Night Cream 30 g,1.0,1.0,0.0
02672,Malaysia Wardah Renew You HydraFirm Sleeping Mask 30 g,9.0,0.0,9.0
02673,Malaysia Wardah Renew You Treatment Essence 100 ml,31.0,31.0,0.0
02702,Malaysia Wardah EyeXpert Staylast Liquid Eyeliner 3.5 g,3138.0,43.0,3095.0
02703,Malaysia Wardah EyeXpert Eyeshadow Classic 3.3 gr,1274.0,243.0,1031.0
02704,Malaysia Wardah EyeXpert Eyeshadow Passionate 3.3 gr,236.0,0.0,236.0
02705,Malaysia Wardah Exclusive Matte Lip Cream 01 Red-dicted 4 g,148.0,0.0,148.0
02707,Malaysia Wardah Exclusive Matte Lip Cream 03 See You Latte 4 g,3.0,0.0,3.0
02709,Malaysia Wardah Exclusive Matte Lip Cream 05 Speachless 4 g,147.0,0.0,147.0
02711,"Malaysia Wardah Exclusive Matte Lip Cream 07 Hello, Ruby. 4 g",3.0,0.0,3.0
02719,Malaysia Wardah Exclusive Matte Lip Cream 15 Pinky Plumise 4 g,248.0,100.0,148.0
