Code,Product,Quantity on Hand,Reserved,Available
03816,Wardah Renew You Night Cream 30 g (Pc(s)),2328.0,0.0,2328.0
03818,Wardah Renew You Day Cream 30 g (Pc(s)),3240.0,0.0,3240.0
03839,Emina Bright Stuff Exfoliating Toner 100 ml,2808.0,0.0,2808.0
04081,MAKE OVER Powerstay Demi-Matte Cover Cushion W30 Creme Beige 15 g Relaunch,48.0,48.0,0.0
04117,MAKE OVER Powerstay 24H Weightless Liquid Foundation W21 Coral Ivory 40 ml,25.0,25.0,0.0
04124,MAKE OVER Powerstay 24H Weightless Liquid Foundation C31 Pink Beige 40 ml,50.0,25.0,25.0
04132,MAKE OVER Powerstay 24H Weightless Liquid Foundation W60 Creme Cocoa 40 ml,50.0,25.0,25.0
04133,MAKE OVER Powerstay 24H Weightless Liquid Foundation C62 Rich Cocoa 40 ml,50.0,25.0,25.0
04164,Kahf Advancing Beard & Hair Serum 30 ml,480.0,0.0,480.0
04571,Malaysia Wardah Lightening Hampers Ramadan Untuk Mencerahkan,1068.0,0.0,1068.0
04572,Malaysia Wardah Colorfit Series Hampers,1068.0,0.0,1068.0
04700,Wardah Exclusive Matte Lip Cream 01 Red-dicted 4g,5184.0,5184.0,0.0
04701,Wardah Exclusive Matte Lip Cream 02 Fuschionately 4g,720.0,720.0,0.0
04702,Wardah Exclusive Matte Lip Cream 03 See You Latte 4g,4896.0,4896.0,0.0
04703,Wardah Exclusive Matte Lip Cream 04 Pink Me 4g,432.0,432.0,0.0
04704,Wardah Exclusive Matte Lip Cream 05 Speachless 4g,5040.0,2736.0,2304.0
04705,Wardah Exclusive Matte Lip Cream 06 Feeling Red 4g,2592.0,2592.0,0.0
04707,Wardah Exclusive Matte Lip Cream 08 Pinkcredible 4g,2160.0,2160.0,0.0
04708,Wardah Exclusive Matte Lip Cream 09 Mauve On ! 4g,720.0,720.0,0.0
04709,Wardah Exclusive Matte Lip Cream 10 Berry Pretty 4g,864.0,864.0,0.0
04711,Wardah Exclusive Matte Lip Cream 12 Plum It Up 4g,4032.0,1584.0,2448.0
04712,Wardah Exclusive Matte Lip Cream 13 Fruit Punch 4g,3024.0,0.0,3024.0
04715,Wardah Exclusive Matte Lip Cream 16 Heartbeet 4g,1872.0,1872.0,0.0
04717,Wardah Exclusive Matte Lip Cream 18 Saturdate Night 4g,2880.0,0.0,2880.0
