Code,Product,Quantity on Hand,Reserved,Available
02558,Malaysia Wardah Blush On C 4 g,531.0,171.0,360.0
02559,Malaysia Wardah Blush On D 4 g,38.0,0.0,38.0
02560,Malaysia Wardah C-defense DD Cream 01 Light 20 ml,720.0,720.0,0.0
02561,Malaysia Wardah C-defense DD Cream 02 Natural 20 ml,947.0,946.0,1.0
02562,Malaysia Wardah C-defense Energizing Creamy Wash 100 ml,2065.0,2065.0,0.0
02563,Malaysia Wardah C-defense Face Mist 55 ml,5933.0,3160.0,2773.0
02564,Malaysia Wardah C-defense Serum 17 ml,1560.0,1560.0,0.0
02565,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 01 Brown Dreamer 4 g,189.0,120.0,69.0
02566,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 02 Joyful Orange 4 g,1128.0,96.0,1032.0
02567,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 03 Rose Ballerina 4 g,37.0,37.0,0.0
02568,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 04 Pink Sweetheart 4 g,2038.0,51.0,1987.0
02569,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 05 Artisan Mauve 4 g,3891.0,165.0,3726.0
02570,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 06 Fuchsia Lover 4 g,2228.0,51.0,2177.0
02571,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 07 Red Pioneer 4 g,1647.0,66.0,1581.0
02572,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 08 Brown Creator 4 g,786.0,744.0,42.0
02574,Malaysia Wardah Everyday BB Cream Light 30 ml,153.0,132.0,21.0
02575,Malaysia Wardah Everyday BB Cream Natural 30 ml,2187.0,375.0,1812.0
02576,Malaysia Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g,972.0,876.0,96.0
02577,Malaysia Wardah Everyday Fruity Sheer Lip Balm Grape 4 g,96.0,0.0,96.0
02578,Malaysia Wardah Everyday Moisture Lip Nutrition Honey 4 g,27.0,0.0,27.0
02579,Malaysia Wardah Everyday Moisture Lip Nutrition Green Tea 4 g,52.0,0.0,52.0
02580,Malaysia Wardah Everyday Shine Free BB Loose Powder 8 g,1458.0,1209.0,249.0
02581,Malaysia Wardah Eye Brow Pencil Black 1.14 g,158.0,0.0,158.0
02582,Malaysia Wardah Eye Brow Pencil Brown 1.14 g,145.0,3.0,142.0
02583,Malaysia Wardah Eyeliner Pencil Black 1.14 g,2913.0,84.0,2829.0
02584,Malaysia Wardah Eyeliner Pencil White 1.14 g,21.0,0.0,21.0
02585,Malaysia Wardah Eye Shadow A 3.3 g,40.0,40.0,0.0
02586,Malaysia Wardah Eye Shadow G 3.3 g,603.0,78.0,525.0
02587,Malaysia Wardah Eye Shadow I 3.3 g,86.0,80.0,6.0
02588,Malaysia Wardah Eye Shadow L 3.3 g,65.0,0.0,65.0
02589,Malaysia Wardah Eye Shadow M 3.3 g,2.0,0.0,2.0
02590,Malaysia Wardah EyeXpert Aqua Lash Mascara 6 g,4000.0,171.0,3829.0
02591,Malaysia Wardah EyeXpert Eye & Lip Makeup Remover 100 ml,1004.0,165.0,839.0
02592,Malaysia Wardah EyeXpert Eyebrow Kit 3 g,1539.0,60.0,1479.0
02593,Malaysia Wardah EyeXpert Optimum Hi-Black Liner 1 g,5566.0,435.0,5131.0
02594,Malaysia Wardah EyeXpert Perfectcurl Mascara 7 g,2333.0,78.0,2255.0
02595,Malaysia Wardah EyeXpert The Volume Expert Mascara 7 g,5778.0,270.0,5508.0
02596,Malaysia Wardah Instaperfect CITY BLUSH Blusher Click 01. Bliss 5.6 g,3.0,0.0,3.0
02601,Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 01 Rhythm 2.7 g,3.0,0.0,3.0
02602,Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 02 Clue 2.7 g,28.0,0.0,28.0
02603,Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 03 Mind 2.7 g,7.0,0.0,7.0
02604,Malaysia Wardah Instaperfect HYPERGETIC Precise Black Liner 1 g,3.0,0.0,3.0
02605,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 11 FAIR 13 g,13.0,0.0,13.0
