Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,Product Korporat Kode
A-PFC-BULK/11,EMUL-PLUP-X,0.030000,A-PFC-BULK
A-PFC-BULK/11,PROP-PGESK-X,0.050000,A-PFC-BULK
A-PFC-BULK/11,TEGO-L7-1--K,0.150000,A-PFC-BULK
A-PFC-BULK/11,THIC-GLD120T-X,0.015000,A-PFC-BULK
A-PFC-BULK/11,MEDI-MDL-MGS,0.050000,A-PFC-BULK
A-PFC-BULK/11,TEXA---K,0.100000,A-PFC-BULK
A-PFC-BULK/11,AIR-RO--L,0.550400,A-PFC-BULK
A-PFC-BULK/11,ALAN-SL--X,0.001000,A-PFC-BULK
A-PFC-BULK/11,PWD-MNLGZN-X,0.010000,A-PFC-BULK
A-PFC-BULK/11,CUTI---K,0.010000,A-PFC-BULK
A-PFC-BULK/11,AQUA---K,0.010000,A-PFC-BULK
A-PFC-BULK/11,EDT-B--K,0.001000,A-PFC-BULK
A-PFC-BULK/11,TRI--DOW-K,0.002600,A-PFC-BULK
A-PFC-BULK/11,PARF-SILK-,0.003000,A-PFC-BULK
A-PFC-BULK/11,PENG-GL-LON,0.004000,A-PFC-BULK
A-PFC-BULK/11,ASAM-SCAD-X,0.005000,A-PFC-BULK
A-PFC-BULK/11,GARA-VCNI-X,0.008000,A-PFC-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,SILI-BELEG5-X,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PARS-1789-,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PROP-PGESK-X,0.020000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,AQUA---K,0.020000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,SEPI-305-SF-K,0.028000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,SILI-DC21-,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,ACTI-VEAC-X,0.005000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,CARB-C980P-X,0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PANT--DL-K,0.005000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,EXTR-ALVGE-X,0.005000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,TRI--DOW-K,0.005380,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PENG-IPEG-X,0.008000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PARF-C072-GIV,0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,EDT-B--K,0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,PARS-5000-DSM,0.025000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,UVIN-MC80-BASF,0.075000,SS-UVSDS-BULK
SS-UVSDS-BULK/FS.DND.W0271-VER.02,AIR-RO--L,0.770620,SS-UVSDS-BULK
F-RELF01-BULK/10,PARS-5000-DSM,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,POLY-M-MP27-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,ASO--KB-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,PEN-PRSVPE-X,0.004981,F-RELF01-BULK
F-RELF01-BULK/10,WARN-S12YL--K,0.006853,F-RELF01-BULK
F-RELF01-BULK/10,GARA-RFS-X,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,SILI-1202-,0.036175,F-RELF01-BULK
F-RELF01-BULK/10,CRLL-4-C-K,0.005426,F-RELF01-BULK
F-RELF01-BULK/10,TIT-CR50HD-X,0.072277,F-RELF01-BULK
F-RELF01-BULK/10,PARS-1789-,0.004522,F-RELF01-BULK
F-RELF01-BULK/10,WARN-S12RN217--K,0.002280,F-RELF01-BULK
F-RELF01-BULK/10,NIPA-G--K,0.001992,F-RELF01-BULK
F-RELF01-BULK/10,NIPA-S--K,0.001992,F-RELF01-BULK
F-RELF01-BULK/10,WARN-TE--PBULK,0.000280,F-RELF01-BULK
F-RELF01-BULK/10,EXTR-DB-,0.000904,F-RELF01-BULK
F-RELF01-BULK/10,EXTR-PEAR-MM,0.000904,F-RELF01-BULK
F-RELF01-BULK/10,XANT---K,0.000452,F-RELF01-BULK
F-RELF01-BULK/10,ACTI-VEAC-X,0.000091,F-RELF01-BULK
F-RELF01-BULK/10,BHT-CRTL-X,0.000121,F-RELF01-BULK
F-RELF01-BULK/10,AIR-RO--L,0.406939,F-RELF01-BULK
F-RELF01-BULK/10,SILI-D5225F-X,0.117568,F-RELF01-BULK
F-RELF01-BULK/10,SILI-4515-,0.038118,F-RELF01-BULK
F-RELF01-BULK/10,SERI-OT2SFSE-,0.045218,F-RELF01-BULK
F-RELF01-BULK/10,"BUTY--DAI1,3",0.045224,F-RELF01-BULK
F-RELF01-BULK/10,UVIN-MC80-BASF,0.045218,F-RELF01-BULK
F-RELF01-BULK/10,SILI-556-DC-K,0.035854,F-RELF01-BULK
F-RELF01-BULK/10,SILI-9546-EDC,0.027131,F-RELF01-BULK
F-RELF01-BULK/10,PLAS-P-D400-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,SQUA-AMYR-X,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,POWD-9701-,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,EMUL-AMPK-,0.009044,F-RELF01-BULK
S-A2L-BULK/55,AIR-RO--L,0.791350,S-A2L-BULK
S-A2L-BULK/55,TEXA---K,0.120000,S-A2L-BULK
S-A2L-BULK/55,TEGO-L7-1--K,0.050000,S-A2L-BULK
S-A2L-BULK/55,GARA-RFS-X,0.034360,S-A2L-BULK
S-A2L-BULK/55,PARF-CAEM1R101-PKG,0.003000,S-A2L-BULK
S-A2L-BULK/55,KATH---K,0.000500,S-A2L-BULK
S-A2L-BULK/55,WARN-K-BULK,0.000730,S-A2L-BULK
S-A2L-BULK/55,WARN-B-BULK,0.000060,S-A2L-BULK
L-CUSH06-BULK/3,SILI-BELEG5-X,0.285750,L-CUSH06-BULK
L-CUSH06-BULK/3,BENT-BGVS5PC-X,0.220000,L-CUSH06-BULK
L-CUSH06-BULK/3,HAIM-DIS-X,0.109251,L-CUSH06-BULK
L-CUSH06-BULK/3,KAOL-JP100-X,0.100000,L-CUSH06-BULK
L-CUSH06-BULK/3,SFT-S649-X,0.040000,L-CUSH06-BULK
L-CUSH06-BULK/3,SILI-556-DC-K,0.045500,L-CUSH06-BULK
L-CUSH06-BULK/3,SILI-SP105-X,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/3,SUNP-EPU-2X-X,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/3,SILC-MKOL-X,0.017500,L-CUSH06-BULK
L-CUSH06-BULK/3,MC3-300-SF,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/3,PEN-PRSVPE-X,0.005000,L-CUSH06-BULK
L-CUSH06-BULK/3,PEN-SENSC50-X,0.002000,L-CUSH06-BULK
L-CUSH06-BULK/3,BHT-CRTL-X,0.001000,L-CUSH06-BULK
L-CUSH06-BULK/3,VITA-DL E-MS,0.001000,L-CUSH06-BULK
L-CUSH06-BULK/3,PARF-VMR-X,0.000500,L-CUSH06-BULK
L-CUSH06-BULK/3,WARN-C338--K,0.029296,L-CUSH06-BULK
L-CUSH06-BULK/3,TITA-OTS2CR50-,0.027790,L-CUSH06-BULK
L-CUSH06-BULK/3,WARN-TOA403-KF,0.020537,L-CUSH06-BULK
L-CUSH06-BULK/3,WARN-C335138--K,0.025465,L-CUSH06-BULK
L-CUSH06-BULK/3,PERF-PL-,0.003000,L-CUSH06-BULK
L-CUSH06-BULK/3,WARN-C19012-DCR6-K,0.006411,L-CUSH06-BULK
A-PFC-BULK/14,ALAN--AK-K,0.001000,A-PFC-BULK
A-PFC-BULK/14,TRI--DOW-K,0.002600,A-PFC-BULK
A-PFC-BULK/14,PWD-MNLGZN-X,0.010000,A-PFC-BULK
A-PFC-BULK/14,PEAR-CTNAGS-X,0.013000,A-PFC-BULK
A-PFC-BULK/14,EDT-B--K,0.001000,A-PFC-BULK
A-PFC-BULK/14,AQUA---K,0.010000,A-PFC-BULK
A-PFC-BULK/14,THIC-GLD120T-X,0.015000,A-PFC-BULK
A-PFC-BULK/14,PROP-PGESK-X,0.050000,A-PFC-BULK
A-PFC-BULK/14,EMUL-PLUP-X,0.030000,A-PFC-BULK
A-PFC-BULK/14,MEDI-MDL-MGS,0.050000,A-PFC-BULK
A-PFC-BULK/14,ASAM-SCAD-X,0.005000,A-PFC-BULK
A-PFC-BULK/14,PENG-GL-LON,0.004000,A-PFC-BULK
A-PFC-BULK/14,PARF-SILK-,0.003000,A-PFC-BULK
A-PFC-BULK/14,GARA-VCNI-X,0.007000,A-PFC-BULK
A-PFC-BULK/14,TEXA---K,0.100000,A-PFC-BULK
A-PFC-BULK/14,AIR-RO--L,0.548400,A-PFC-BULK
A-PFC-BULK/14,TEGO-L7-1--K,0.150000,A-PFC-BULK
S-LB-BULK/48,AIR-RO--L,0.772080,S-LB-BULK
S-LB-BULK/48,TEXA---K,0.120000,S-LB-BULK
S-LB-BULK/48,TEGO-L7-1--K,0.050000,S-LB-BULK
S-LB-BULK/48,MERQ-MQ550PP-X,0.021450,S-LB-BULK
S-LB-BULK/48,PARF-LF52MF-X,0.002650,S-LB-BULK
S-LB-BULK/48,KATH---K,0.000500,S-LB-BULK
S-LB-BULK/48,WARN-K-BULK,0.000220,S-LB-BULK
S-LB-BULK/48,GARA-RFS-X,0.033000,S-LB-BULK
S-LB-BULK/48,ASAM-A-CAAH-K,0.000100,S-LB-BULK
F-RELF02-BULK/11,AIR-RO--L,0.400481,F-RELF02-BULK
F-RELF02-BULK/11,UVIN-MC80-BASF,0.044892,F-RELF02-BULK
F-RELF02-BULK/11,SILI-D5225F-X,0.116719,F-RELF02-BULK
F-RELF02-BULK/11,"BUTY--DAI1,3",0.044892,F-RELF02-BULK
F-RELF02-BULK/11,SERI-OT2SFSE-,0.044892,F-RELF02-BULK
F-RELF02-BULK/11,PEN-PRSVPE-X,0.005000,F-RELF02-BULK
F-RELF02-BULK/11,SILI-XM344CB-X,0.035914,F-RELF02-BULK
F-RELF02-BULK/11,POLY-M-MP27-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,ACTI-VEAC-X,0.000090,F-RELF02-BULK
F-RELF02-BULK/11,SILI-9546-EDC,0.026935,F-RELF02-BULK
F-RELF02-BULK/11,TIT-CR50HD-X,0.067765,F-RELF02-BULK
F-RELF02-BULK/11,SILI-4515-,0.042586,F-RELF02-BULK
F-RELF02-BULK/11,SILI-556-DC-K,0.035913,F-RELF02-BULK
F-RELF02-BULK/11,PLAS-P-D400-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,BHT-CRTL-X,0.000131,F-RELF02-BULK
F-RELF02-BULK/11,ASO--KB-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,NIPA-S--K,0.001500,F-RELF02-BULK
F-RELF02-BULK/11,XANT---K,0.000449,F-RELF02-BULK
F-RELF02-BULK/11,PARS-5000-DSM,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,WARN-TE--PBULK,0.000663,F-RELF02-BULK
F-RELF02-BULK/11,WARN-S12RN217--K,0.007245,F-RELF02-BULK
F-RELF02-BULK/11,EMUL-AMPK-,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,EXTR-DB-,0.000898,F-RELF02-BULK
F-RELF02-BULK/11,EXTR-PEAR-MM,0.000898,F-RELF02-BULK
F-RELF02-BULK/11,NIPA-G--K,0.001500,F-RELF02-BULK
F-RELF02-BULK/11,POWD-9701-,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,CRLL-4-C-K,0.005387,F-RELF02-BULK
F-RELF02-BULK/11,GARA-RFS-X,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,SQUA-AMYR-X,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,WARN-S12YL--K,0.012000,F-RELF02-BULK
F-RELF02-BULK/11,PARS-1789-,0.004489,F-RELF02-BULK
B-CLCLPA-BULK/9,SERI-GH202-X,0.020000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,PEN-PRSVPE-X,0.008000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,ZINC-STW-X,0.010000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,TITA-C-STCR5-K,0.040000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,PEN-SENSC50-X,0.004000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,PARF-AMSKLG-X,0.000100,B-CLCLPA-BULK
B-CLCLPA-BULK/9,TALC-OSBRTPD-X,0.702406,B-CLCLPA-BULK
B-CLCLPA-BULK/9,CORN---K,0.200000,B-CLCLPA-BULK
B-CLCLPA-BULK/9,WARN-ABIO-X,0.000340,B-CLCLPA-BULK
B-CLCLPA-BULK/9,WARN-CLRG-X,0.000606,B-CLCLPA-BULK
B-CLCLPA-BULK/9,WARN-COGO--K,0.009448,B-CLCLPA-BULK
B-CLCLPA-BULK/9,ACTM-CTLA-X,0.000100,B-CLCLPA-BULK
B-CLCLPA-BULK/9,SILI-2005-DC-K,0.005000,B-CLCLPA-BULK
B-DMLP02-BULK/17,CORN---K,0.200000,B-DMLP02-BULK
B-DMLP02-BULK/17,WARN-CLRG-X,0.001565,B-DMLP02-BULK
B-DMLP02-BULK/17,WARN-ABIO-X,0.000587,B-DMLP02-BULK
B-DMLP02-BULK/17,ZINC-STW-X,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/17,TALC-OSBRTPD-X,0.765117,B-DMLP02-BULK
B-DMLP02-BULK/17,TITA--3328EW-K,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/17,EXTR-CNDWLHB-X,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/17,WARN-COGO--K,0.002631,B-DMLP02-BULK
B-DMLP02-BULK/17,PARF-AMSKLG-X,0.000100,B-DMLP02-BULK
B-DMLP02-BULK/18,CORN---K,0.200000,B-DMLP02-BULK
B-DMLP02-BULK/18,WARN-CLRG-X,0.001463,B-DMLP02-BULK
B-DMLP02-BULK/18,WARN-ABIO-X,0.000427,B-DMLP02-BULK
B-DMLP02-BULK/18,ZINC-STW-X,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/18,TALC-OSBRTPD-X,0.765064,B-DMLP02-BULK
B-DMLP02-BULK/18,TITA--3328EW-K,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/18,EXTR-CNDWLHB-X,0.010000,B-DMLP02-BULK
B-DMLP02-BULK/18,WARN-COGO--K,0.002946,B-DMLP02-BULK
B-DMLP02-BULK/18,PARF-AMSKLG-X,0.000100,B-DMLP02-BULK
TC-PC03-BULK/115,SNSP-SIH51-X,0.020000,TC-PC03-BULK
TC-PC03-BULK/115,POWD-TGDS-X,0.208990,TC-PC03-BULK
TC-PC03-BULK/115,TIT-CR50HD-X,0.100000,TC-PC03-BULK
TC-PC03-BULK/115,COVB-LH8-,0.020000,TC-PC03-BULK
TC-PC03-BULK/115,SERI-C-SI013S200-K,0.208282,TC-PC03-BULK
TC-PC03-BULK/115,POWD-GHDS-X,0.089317,TC-PC03-BULK
TC-PC03-BULK/115,SQUA-AMYR-X,0.050000,TC-PC03-BULK
TC-PC03-BULK/115,PEN-SENSC50-X,0.004000,TC-PC03-BULK
TC-PC03-BULK/115,COSM-168ARV-X,0.005000,TC-PC03-BULK
TC-PC03-BULK/115,SILI-DC21-,0.020000,TC-PC03-BULK
TC-PC03-BULK/115,WARN-YLW3AS-X,0.010927,TC-PC03-BULK
TC-PC03-BULK/115,WARN-TETDMS-BULK,0.005439,TC-PC03-BULK
TC-PC03-BULK/115,EXTR-DB-,0.001000,TC-PC03-BULK
TC-PC03-BULK/115,PEN-PRSVPE-X,0.008000,TC-PC03-BULK
TC-PC03-BULK/115,WARN-RED3ASTDMS-BULK,0.008845,TC-PC03-BULK
TC-PC03-BULK/115,ACTI-VEAC-X,0.000100,TC-PC03-BULK
TC-PC03-BULK/115,PARF-AMSKLG-X,0.000100,TC-PC03-BULK
TC-PC03-BULK/115,SERI-SERFHS-X,0.070000,TC-PC03-BULK
TC-PC03-BULK/115,ZINC-POWBM-X,0.060000,TC-PC03-BULK
TC-PC03-BULK/115,MICA-FHSMLP-X,0.050000,TC-PC03-BULK
TC-PC03-BULK/115,POLY-M-MP27-K,0.030000,TC-PC03-BULK
TC-PC03-BULK/115,SUNP-170-X,0.030000,TC-PC03-BULK
TC-PC03-BULK/116,SNSP-SIH51-X,0.020000,TC-PC03-BULK
TC-PC03-BULK/116,POWD-TGDS-X,0.209141,TC-PC03-BULK
TC-PC03-BULK/116,TIT-CR50HD-X,0.100000,TC-PC03-BULK
TC-PC03-BULK/116,COVB-LH8-,0.020000,TC-PC03-BULK
TC-PC03-BULK/116,SERI-C-SI013S200-K,0.208282,TC-PC03-BULK
TC-PC03-BULK/116,POWD-GHDS-X,0.089317,TC-PC03-BULK
TC-PC03-BULK/116,SQUA-AMYR-X,0.050000,TC-PC03-BULK
TC-PC03-BULK/116,PEN-SENSC50-X,0.004000,TC-PC03-BULK
TC-PC03-BULK/116,COSM-168ARV-X,0.005000,TC-PC03-BULK
TC-PC03-BULK/116,SILI-DC21-,0.020000,TC-PC03-BULK
TC-PC03-BULK/116,WARN-YLW3AS-X,0.010599,TC-PC03-BULK
TC-PC03-BULK/116,WARN-TETDMS-BULK,0.005439,TC-PC03-BULK
TC-PC03-BULK/116,EXTR-DB-,0.001000,TC-PC03-BULK
TC-PC03-BULK/116,PEN-PRSVPE-X,0.008000,TC-PC03-BULK
TC-PC03-BULK/116,WARN-RED3ASTDMS-BULK,0.009022,TC-PC03-BULK
TC-PC03-BULK/116,ACTI-VEAC-X,0.000100,TC-PC03-BULK
TC-PC03-BULK/116,PARF-AMSKLG-X,0.000100,TC-PC03-BULK
TC-PC03-BULK/116,SERI-SERFHS-X,0.070000,TC-PC03-BULK
TC-PC03-BULK/116,ZINC-M-KJZ10-K,0.060000,TC-PC03-BULK
TC-PC03-BULK/116,MICA-FHSMLP-X,0.050000,TC-PC03-BULK
TC-PC03-BULK/116,POLY-M-MP27-K,0.030000,TC-PC03-BULK
TC-PC03-BULK/116,SUNP-170-X,0.030000,TC-PC03-BULK
CUS-IPC-BULK/1,AIR-RO--L,0.290000,CUS-IPC-BULK
CUS-IPC-BULK/1,UVIN-MC80-BASF,0.090000,CUS-IPC-BULK
CUS-IPC-BULK/1,PR-ZPRDL-X,0.050000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-KFFA-X,0.045000,CUS-IPC-BULK
CUS-IPC-BULK/1,BENT-BGVS5PC-X,0.040000,CUS-IPC-BULK
CUS-IPC-BULK/1,SUNS-PEHS-X,0.040000,CUS-IPC-BULK
CUS-IPC-BULK/1,EMUL-KF68-X,0.037500,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-BDP-X,0.042800,CUS-IPC-BULK
CUS-IPC-BULK/1,TIT-T85-X,0.030000,CUS-IPC-BULK
CUS-IPC-BULK/1,CRO1-ML-,0.020000,CUS-IPC-BULK
CUS-IPC-BULK/1,EMU-LEX7-X,0.020000,CUS-IPC-BULK
CUS-IPC-BULK/1,GLYC--ECOS-K,0.020000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-MCMA-X,0.020000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-BEL803-X,0.016000,CUS-IPC-BULK
CUS-IPC-BULK/1,MOIS-TR100-X,0.015000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-AXU3-X,0.013000,CUS-IPC-BULK
CUS-IPC-BULK/1,ORGA-EXD-ARK,0.012000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILI-KF54HV-X,0.010000,CUS-IPC-BULK
CUS-IPC-BULK/1,PWD-SYS-X,0.010000,CUS-IPC-BULK
CUS-IPC-BULK/1,THIC-RMGSO4-X,0.010000,CUS-IPC-BULK
CUS-IPC-BULK/1,EMUL-KF6017-X,0.009000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILC-SP500LS-X,0.009000,CUS-IPC-BULK
CUS-IPC-BULK/1,PEN-PRSVPE-X,0.008000,CUS-IPC-BULK
CUS-IPC-BULK/1,STEA-DSP300-X,0.005000,CUS-IPC-BULK
CUS-IPC-BULK/1,VITA-DL E-MS,0.005000,CUS-IPC-BULK
CUS-IPC-BULK/1,PEN-SENSC50-X,0.004000,CUS-IPC-BULK
CUS-IPC-BULK/1,PENG-SYM68-X,0.003000,CUS-IPC-BULK
CUS-IPC-BULK/1,SILD--SI5H52D-K,0.003000,CUS-IPC-BULK
CUS-IPC-BULK/1,ALAN--AK-K,0.001000,CUS-IPC-BULK
CUS-IPC-BULK/1,EDT-B--K,0.001000,CUS-IPC-BULK
CUS-IPC-BULK/1,ACTI-ECTC-X,0.000300,CUS-IPC-BULK
CUS-IPC-BULK/1,BIO-HYAL-BIL,0.000200,CUS-IPC-BULK
CUS-IPC-BULK/1,TITA-CROTS-X,0.094000,CUS-IPC-BULK
CUS-IPC-BULK/1,WARN-RED3AS-X,0.004100,CUS-IPC-BULK
CUS-IPC-BULK/1,WARN-YLW3AS-X,0.020900,CUS-IPC-BULK
CUS-IPC-BULK/1,WARN-BLCK3AS-X,0.001200,CUS-IPC-BULK
LB-M-BULK/11,ASO--KB-K,0.030000,LB-M-BULK
LB-M-BULK/11,ACTI-VEAC-X,0.010000,LB-M-BULK
LB-M-BULK/11,WAX-B-BR,0.300000,LB-M-BULK
LB-M-BULK/11,OIL-BLWHMO-X,0.282070,LB-M-BULK
LB-M-BULK/11,UVIN-MC80-BASF,0.065000,LB-M-BULK
LB-M-BULK/11,PARS-1789-,0.030000,LB-M-BULK
LB-M-BULK/11,MWAX-SP19-X,0.100000,LB-M-BULK
LB-M-BULK/11,WARN-COSG--K,0.000300,LB-M-BULK
LB-M-BULK/11,WARN-DCY10AL-X,0.000800,LB-M-BULK
LB-M-BULK/11,PARF-MLPMD-X,0.020000,LB-M-BULK
LB-M-BULK/11,NIPA-S--K,0.001000,LB-M-BULK
LB-M-BULK/11,BHT-CRTL-X,0.001000,LB-M-BULK
LB-M-BULK/11,OIL-ORJVA-X,0.030000,LB-M-BULK
LB-M-BULK/11,SQUA-PRT-X,0.030000,LB-M-BULK
LB-M-BULK/11,EMO-JOJOCO-X,0.030000,LB-M-BULK
LB-M-BULK/11,MC3-300-SF,0.050000,LB-M-BULK
LB-M-BULK/11,COSM-222--K,0.020000,LB-M-BULK
L-R2EMC11-BULK/1,BENT-BGVS5PC-X,0.380000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,PURO-IDD-X,0.160400,L-R2EMC11-BULK
L-R2EMC11-BULK/1,WAX-SBWX--X,0.060000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,COSM-222--K,0.055000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,SILI-DCMQ1600-X,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,BRB-CPLM-X,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,SILI-4515-,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,TITA-OTS2CR50-,0.040500,L-R2EMC11-BULK
L-R2EMC11-BULK/1,BENT-BGISDV-X,0.040000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,DRYF-PC-X,0.040000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,COVA--,0.010000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,EMO-BRB2835-X,0.010000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,VIT-ATCAT-X,0.005000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,PEN-PRSVPE-X,0.005000,L-R2EMC11-BULK
L-R2EMC11-BULK/1,PARF-VMR-X,0.000100,L-R2EMC11-BULK
L-R2EMC11-BULK/1,WARN-TOA403-KF,0.026500,L-R2EMC11-BULK
L-R2EMC11-BULK/1,WARN-C19012-DCR6-K,0.008500,L-R2EMC11-BULK
L-R2EMC11-BULK/1,WARN-C338--K,0.009000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,BENT-BGVS5PC-X,0.380000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,PURO-IDD-X,0.160400,L-R2EMC11-BULK
L-R2EMC11-BULK/2,WAX-SBWX--X,0.060000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,COSM-222--K,0.055000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,SILI-DCMQ1600-X,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,BRB-CPLM-X,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,SILI-4515-,0.050000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,TITA-OTS2CR50-,0.040500,L-R2EMC11-BULK
L-R2EMC11-BULK/2,BENT-BGISDV-X,0.040000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,DRYF-PC-X,0.040000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,COVA--,0.010000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,EMO-BRB2835-X,0.010000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,VIT-ATCAT-X,0.005000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,PEN-PRSVPE-X,0.005000,L-R2EMC11-BULK
L-R2EMC11-BULK/2,PARF-VMR-X,0.000100,L-R2EMC11-BULK
L-R2EMC11-BULK/2,WARN-TOA403-KF,0.027389,L-R2EMC11-BULK
L-R2EMC11-BULK/2,WARN-C19012-DCR6-K,0.005950,L-R2EMC11-BULK
L-R2EMC11-BULK/2,WARN-C338--K,0.009302,L-R2EMC11-BULK
BO-CLCPI-BULK/25,CRLL-4-C-K,0.006000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,WARN-K7054J-X,0.000280,BO-CLCPI-BULK
BO-CLCPI-BULK/25,PEN-PRSVPE-X,0.008000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,WAX-CTHRFL-X,0.012500,BO-CLCPI-BULK
BO-CLCPI-BULK/25,SQUA-PRT-X,0.019400,BO-CLCPI-BULK
BO-CLCPI-BULK/25,SILI-D5225F-X,0.150000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,AIR-RO--L,0.583720,BO-CLCPI-BULK
BO-CLCPI-BULK/25,EXTR-ALVGE-X,0.005000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,OIL-OJJBIII-X,0.000600,BO-CLCPI-BULK
BO-CLCPI-BULK/25,ALAN--AK-K,0.001000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,PARF-AMSKLG-X,0.001000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,ASAM-A-CAAH-K,0.002500,BO-CLCPI-BULK
BO-CLCPI-BULK/25,SILI-SFE-GE,0.100000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,"BUTY--DAI1,3",0.020000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,IPM-CRDSG-X,0.050000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,SILI-1202-,0.015000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,ASO--KB-K,0.015000,BO-CLCPI-BULK
BO-CLCPI-BULK/25,GARA-RFS-X,0.010000,BO-CLCPI-BULK
F-RELF02-BULK/12,AIR-RO--L,0.400481,F-RELF02-BULK
F-RELF02-BULK/12,UVIN-MC80-BASF,0.044892,F-RELF02-BULK
