Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,ACTI-HDR-X,Raw Material,0.011111,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,PEN-RCCB-X,Raw Material,0.001111,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,EDT-B--K,Raw Material,0.001111,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,MOIS-PTVT-X,Raw Material,0.011111,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,GLYC--ECOS-K,Raw Material,0.016667,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,BAH-LUVIK30P-X,Raw Material,0.005556,kg
FMI-RHFMA-BULK/FPS.RND.W145.00,FMI-RHFMA-BULK,VITA-DL E-MS,Raw Material,0.010000,kg
FMI-RHFMB-BULK/FPS.RND.W145.00,FMI-RHFMB-BULK,EMU-STS-,Raw Material,0.876500,kg
FMI-RHFMB-BULK/FPS.RND.W145.00,FMI-RHFMB-BULK,EMU-SROL-X,Raw Material,0.050000,kg
FMI-RHFMB-BULK/FPS.RND.W145.00,FMI-RHFMB-BULK,ACTI-RBN-X,Raw Material,0.050000,kg
FMI-RHFMB-BULK/FPS.RND.W145.00,FMI-RHFMB-BULK,SAMP-LARC23A204-DCR17-X,Intermediate,0.010000,kg
FMI-RHFMB-BULK/FPS.RND.W145.00,FMI-RHFMB-BULK,PARF-JRS-X,Raw Material,0.003500,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,PARF-HRVY-X,Raw Material,0.000500,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,ACTI-MEBSA-X,Raw Material,0.030000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,EMUL-DERMSOLP-,Raw Material,0.000500,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,EDT-B--K,Raw Material,0.001000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,SEPI-SPCA5-X,Raw Material,0.040000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,ALKO---L,Raw Material,0.250000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,SEPI-SPMXZ-X,Raw Material,0.018500,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,PR-ZPRDL-X,Raw Material,0.020000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,AMP-95--K,Raw Material,0.011000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,ALAN--AK-K,Raw Material,0.001000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,ASAM-SCAD-X,Raw Material,0.020000,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,PENG-PHC-X,Raw Material,0.007500,kg
SRM-ADSTG-BULK/FPS.RND.K18.00,SRM-ADSTG-BULK,THIC-VZNFC-X,Raw Material,0.003000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,BAH-LUVIK30P-X,Raw Material,0.000500,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,MOIS-PTVT-X,Raw Material,0.010000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,PR-ZPRDL-X,Raw Material,0.005000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,PENG-PHC-X,Raw Material,0.007000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,ACTI-RYKA-X,Raw Material,0.005000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,VITA-B3PC-X,Raw Material,0.040000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,ALAN--AK-K,Raw Material,0.001000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,EMUL-DERMSOLP-,Raw Material,0.000030,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,PARF-WYM1R-X,Raw Material,0.000010,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,PENG-DDG226-X,Raw Material,0.001000,kg
FMI-PRM-BULK/FPS.RND.M53.03,FMI-PRM-BULK,EDT-B--K,Raw Material,0.001000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,EDT-B--K,Raw Material,0.001000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,VITA-DL E-MS,Raw Material,0.001000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,ACTI-TINTT-X,Raw Material,0.001000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,PENG-SYM68-X,Raw Material,0.006000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,SAMP-MFLMOD-X,Raw Material,0.000750,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,CLR-URED328-X,Raw Material,0.001000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,CLR-URED3075-X,Raw Material,0.004000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,POWD-SH219-X,Raw Material,0.010000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,ABIL-EM90-X,Raw Material,0.020000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,SUNP-170-X,Raw Material,0.022000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,WARN-BRO12-X,Raw Material,0.027000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,TIT-401-X,Raw Material,0.029000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,ACTI-MGCPW-X,Raw Material,0.000100,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,STB-TL-X,Raw Material,0.000500,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,BENT-BGISDV-X,Raw Material,0.075000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,MOIS-PTVT-X,Raw Material,0.025000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,CRO1-GTCC-,Raw Material,0.025000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,SQUA-AMYR-X,Raw Material,0.025000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,COSM-222--K,Raw Material,0.025000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,EMUL-KF6017-X,Raw Material,0.040000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,SILI-BELEG5-X,Raw Material,0.050000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,EUTA-G-X,Raw Material,0.050000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,PURO-IDD-X,Raw Material,0.058950,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,WARN-BYO12-X,Raw Material,0.006000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,WARN-BBO12-X,Raw Material,0.008700,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,PWD-SYS-X,Raw Material,0.012000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,ORGA-EXD-ARK,Raw Material,0.008000,kg
L-CLSB-BULK/FPS.RND.W153.00,L-CLSB-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,SAMP-EMLGNB25-X,Raw Material,0.250000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,GLYC--ECOS-K,Raw Material,0.040000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,SAMP-EAQ48UP-X,Raw Material,0.030000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,PROP-PGESK-X,Raw Material,0.020000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,SAMP-PVPK90-X,Raw Material,0.015000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,SILI-KFFA-X,Raw Material,0.010000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,SAMP-MARWAVE-X,Raw Material,0.005000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,PENG-GL-LON,Raw Material,0.004000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,ALAN--AK-K,Raw Material,0.001000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,EDT-B--K,Raw Material,0.001000,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,AMP-95--K,Raw Material,0.000100,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,ACTI-WDLS-X,Raw Material,0.000001,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,MENT--CEPB-K,Raw Material,0.000001,kg
POM-BHPW-BULK/FPS.RND.K20.02,POM-BHPW-BULK,VIT-ATCAT-X,Raw Material,0.000001,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,SAMP-EMLGNB25-X,Raw Material,0.200000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,PWD-KALNPD-X,Raw Material,0.050000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,PROP-PGESK-X,Raw Material,0.050000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,CRO1-CRMLAB-X,Raw Material,0.042000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,SAMP-EAQ48UP-X,Raw Material,0.030000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,EMUL-DERMSOLP-,Raw Material,0.010000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,ACTI-RYKA-X,Raw Material,0.005000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,SAMP-SWDAP3-X,Raw Material,0.005000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,PENG-GL-LON,Raw Material,0.004000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,ALAN-SL--X,Raw Material,0.001000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,EDT-B--K,Raw Material,0.001000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,ACTI-VEAC-X,Raw Material,0.001000,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,ACTI-ECTC-X,Raw Material,0.000300,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,OIL-ARG-X,Raw Material,0.000100,kg
POM-BHPM-BULK/FPS.RND.K22.01,POM-BHPM-BULK,CLR-CWBW-X,Raw Material,0.001000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,PARF-AMSKLG-X,Raw Material,0.000400,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,POWD-9701-,Raw Material,0.030000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,SUNP-EPU-2X-X,Raw Material,0.030000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,EMU-C10-X,Raw Material,0.020000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,WARN-RED3AS-X,Raw Material,0.010000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,EMU-HP30-X,Raw Material,0.100000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,HAIM-DIS-X,Raw Material,0.100000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,TITA-OTS2CR50-,Raw Material,0.100000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,POWD-HTTS-X,Raw Material,0.200000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,POWD-GH52-X,Raw Material,0.272600,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,ACTI-HFG-X,Raw Material,0.010000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,WARN-YLW3AS-X,Raw Material,0.005000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,WARN-RED6LM4-X,Raw Material,0.005000,kg
PP-WPP-BULK/FPS.RND.W225.00,PP-WPP-BULK,WARN-TPA502-X,Raw Material,0.005000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,BENT-BGISDV-X,Raw Material,0.075000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,EUTA-G-X,Raw Material,0.050000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,SILI-BELEG5-X,Raw Material,0.050000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,EMUL-KF6017-X,Raw Material,0.040000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,COSM-222--K,Raw Material,0.025000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,CRO1-GTCC-,Raw Material,0.025000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,MOIS-PTVT-X,Raw Material,0.025000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,ACTI-MGCPW-X,Raw Material,0.000100,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,ABIL-EM90-X,Raw Material,0.020000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,SUNP-170-X,Raw Material,0.022000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,STB-TL-X,Raw Material,0.000500,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,SQUA-AMYR-X,Raw Material,0.025000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,POWD-SH219-X,Raw Material,0.010000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,ORGA-EXD-ARK,Raw Material,0.008000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,PARF-VMR-X,Raw Material,0.000750,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,EDT-B--K,Raw Material,0.001000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,VITA-DL E-MS,Raw Material,0.001000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,PENG-SYM68-X,Raw Material,0.006000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,ACTI-TINTT-X,Raw Material,0.001000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,PWD-SYS-X,Raw Material,0.012000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,CLR-URED328-X,Raw Material,0.003000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,WARN-BLCK3AS-X,Raw Material,0.005000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,TITA-OTS2CR50-,Raw Material,0.010000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,CLR-URED3075-X,Raw Material,0.019000,kg
L-CLSC-BULK/FPS.RND.W158.01,L-CLSC-BULK,WARN-RED3AS-X,Raw Material,0.030000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,EUTA-G-X,Raw Material,0.180000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,SILI-KFFA-X,Raw Material,0.100000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,SILI-KF54HV-X,Raw Material,0.100000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,SEPI-305-SF-K,Raw Material,0.030000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,MOIS-PTVT-X,Raw Material,0.030000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,FLMR-ELS7P-X,Raw Material,0.020000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,EMUL-AL21-,Raw Material,0.010000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,PENG-PHC-X,Raw Material,0.010000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,ACTI-HDR-X,Raw Material,0.003000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,ALAN--AK-K,Raw Material,0.001000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,PARF-VMR-X,Raw Material,0.001000,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,EDT-B--K,Raw Material,0.000500,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,WARN-ALRED-X,Raw Material,0.000800,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,WARN-K7008J-X,Raw Material,0.000500,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,WARN-O025-X,Raw Material,0.000400,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,WARN-K7054J-X,Raw Material,0.000400,kg
L-PTG2-BULK/FPS.RND.M87.00,L-PTG2-BULK,WARN-BB--K,Raw Material,0.000130,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SAMP-MKGSNTR-X,Raw Material,0.070000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-MCMA-X,Raw Material,0.061300,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,CRO1-ML-,Raw Material,0.044000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,BENT-BGVS5PC-X,Raw Material,0.036000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,EMUL-KF68-X,Raw Material,0.035000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,GLYC--ECOS-K,Raw Material,0.030000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-SSFM-X,Raw Material,0.025000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-KF54HV-X,Raw Material,0.022000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-DCMQ1600-X,Raw Material,0.022000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,EMU-CPLS-X,Raw Material,0.020000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SAMP-DEASB-X,Raw Material,0.020000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SOLV-BGKHN-X,Raw Material,0.015000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,MOIS-TR100-X,Raw Material,0.015000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-KFFA-X,Raw Material,0.014000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,TALC-C-2KPD-X,Raw Material,0.012000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,EMUL-KF6017-X,Raw Material,0.012000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,COVB-LH8-,Raw Material,0.012000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILI-SRSPD72-X,Raw Material,0.010000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SILC-SP500LS-X,Raw Material,0.008000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,PENG-NPGEHP-X,Raw Material,0.008000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SUNP-170-X,Raw Material,0.005000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,STEA-DSP300-X,Raw Material,0.005000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,PENG-SYM68-X,Raw Material,0.003000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,ALAN--AK-K,Raw Material,0.001000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,EDT-B--K,Raw Material,0.001000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,TITA-CROTS-X,Raw Material,0.143000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SAMP-AS1-LL100P-X,Raw Material,0.030800,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SAMP-AS1-R516P-X,Raw Material,0.007000,kg
F-EXL01-BULK/FPS.RND.M63.03,F-EXL01-BULK,SAMP-AS1-BL100P-X,Raw Material,0.002900,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,VITA-B3UPPC-X,Raw Material,0.050000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,GLYC--ECOS-K,Raw Material,0.030000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,SYNC-SCL-X,Raw Material,0.025000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,SAMP-HYSGLGR-X,Raw Material,0.025000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,HUM-GLU20-X,Raw Material,0.020000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,PR-ZPRDL-X,Raw Material,0.020000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,SILI-KSGFT-X,Raw Material,0.020000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,PENG-PHC-X,Raw Material,0.008000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,THIC-MK25-X,Raw Material,0.006000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,ALAN--AK-K,Raw Material,0.005000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,EDT-B--K,Raw Material,0.001000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,BIO-HYAL-BIL,Raw Material,0.001000,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,SALA-99--K,Raw Material,0.000999,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,BENE-K200-X,Raw Material,0.000500,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,SAMP-APCAPGA-X,Raw Material,0.000010,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,OIL-RBOM-X,Raw Material,0.000010,kg
SRM-PSHS-BULK/FPS.RND.M88.02,SRM-PSHS-BULK,WARN-UCGRKJ-X,Raw Material,0.000001,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,PR-ZPRDL-X,Raw Material,0.040000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,LAR-SF30-BULK,Intermediate,0.032000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,SAMP-BBRSAR-X,Raw Material,0.020000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,DPG-LO-,Raw Material,0.010000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,PENG-PHC-X,Raw Material,0.010000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,THIC-VZNFC-X,Raw Material,0.005000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,ALAN--AK-K,Raw Material,0.002000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,SAMP-MDCS-X,Raw Material,0.002000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,EDT-B--K,Raw Material,0.001000,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,EMUL-DERMSOLP-,Raw Material,0.000500,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,OIL-TTOIDS-X,Raw Material,0.000500,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,LAR-BE-BULK,Intermediate,0.002840,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,WARN-K-BULK,Intermediate,0.000030,kg
SRM-PSOC-BULK/FPS.RND.M95.00,SRM-PSOC-BULK,WARN-LT--BULK,Intermediate,0.000008,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,ACTI-BWCTA-X,Raw Material,0.060000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,VITA-B3PC-X,Raw Material,0.050000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,PR-ZPRDL-X,Raw Material,0.040000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,ACTI-TXPP-X,Raw Material,0.030000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,HYA-AC511H-X,Raw Material,0.025000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,PENG-PHC-X,Raw Material,0.008000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,THIC-ARAVC-,Raw Material,0.005000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,ALAN--AK-K,Raw Material,0.002000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,EDT-B--K,Raw Material,0.001000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,EMUL-DERMSOLP-,Raw Material,0.001000,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,THIC-MK25-X,Raw Material,0.000600,kg
SRM-PSDS-BULK/FPS.RND.M94.01,SRM-PSDS-BULK,KOH--PH-K,Raw Material,0.000130,kg
