Code,Product,Quantity on Hand,Reserved,Available
00355,Putri Pure Clean Hair Conditioner Floral 200 ML (Pc(s)),1656.0,48.0,1608.0
00356,Putri Pure Clean Hair Conditioner Floral 450 ML (Pc(s)),1356.0,24.0,1332.0
00357,Putri Pure Clean Hair Conditioner Floral 2 L (Pc(s)),318.0,6.0,312.0
00360,Putri Pure Clean Shampoo Apple 200 ML (Pc(s)),2472.0,144.0,2328.0
00361,Putri Pure Clean Shampoo Apple 450 ML (Pc(s)),1032.0,24.0,1008.0
00362,Putri Pure Clean Shampoo Apple 2 L (Pc(s)),465.0,0.0,465.0
00365,Putri Pure Clean Shampoo Lemon 200 ML (Pc(s)),1536.0,72.0,1464.0
00366,Putri Pure Clean Shampoo Lemon 450 ML (Pc(s)),1152.0,12.0,1140.0
00367,Putri Pure Clean Shampoo Lemon 2 L (Pc(s)),342.0,0.0,342.0
00370,Putri Shampoo Ginseng 200 ML (Pc(s)),480.0,24.0,456.0
00377,"Hair Tonic SPA Energizing Lemon, 200 ml",624.0,24.0,600.0
00380,"Hair Tonic SPA Relaxing Lavender, 450 ml",456.0,0.0,456.0
00381,Putri Massage Cream 1 KG (Pc(s)),1134.0,0.0,1134.0
00382,Putri Olive Body Scrub 150 ML (Pc(s)),42.0,0.0,42.0
00392,Putri Hair Spray Non Aerosol Normal (Biru) 200 ML (Pc(s)),936.0,0.0,936.0
00395,Putri Hair Spray Non Aerosol Strong (Hijau) 200 ML (Pc(s)),1080.0,0.0,1080.0
00397,Putri Hair Spray Non Aerosol Strong (Hijau) 450 ML (Pc(s)),108.0,0.0,108.0
00398,Putri Styling Glaze 200 ML (Pc(s)),72.0,0.0,72.0
00399,Putri Setting Lotion 200 ML (Pc(s)),408.0,0.0,408.0
00400,Putri Wet Jelly 100 ML (Pc(s)),704.0,0.0,704.0
00401,Putri Wet Look 100 ML (Pc(s)),936.0,0.0,936.0
00514,MAKE OVER Corrective Base Make Up 02 Greenish 40 ml (Pc(s)),0.0,0.0,0.0
00515,MAKE OVER Hydration Serum 33 ml (Pc(s)),6772.0,80.0,6692.0
00516,MAKE OVER Camouflage Cream Face Concealer 5X2g (Pc(s)),1239.0,0.0,1239.0
00517,MAKE OVER Face Contour Kit 14 g (Pc(s)),2422.0,48.0,2374.0
00518,MAKE OVER Perfect Cover Creamy Foundation 01 Rich Almond 12 g (Pc(s)),0.0,0.0,0.0
00524,MAKE OVER Perfect Cover Creamy Foundation 07 Frosted White 12 g (Pc(s)),0.0,0.0,0.0
00526,MAKE OVER Ultra Cover Liquid Matt Foundation 01 Ochre 33 ml (Pc(s)),1465.0,100.0,1365.0
00527,MAKE OVER Ultra Cover Liquid Matt Foundation 02 Pink Shade 33 ml (pc(s)),599.0,0.0,599.0
00528,MAKE OVER Ultra Cover Liquid Matt Foundation 03 Nude Silk 33 ml (pc(s)),13600.0,80.0,13520.0
00529,MAKE OVER Ultra Cover Liquid Matt Foundation 04 Amber Rose 33 ml (Pc(s)),3865.0,20.0,3845.0
00530,MAKE OVER Ultra Cover Liquid Matt Foundation 05 Velvet Nude 33 ml (pc(s)),3940.0,60.0,3880.0
00531,MAKE OVER Ultra Cover Liquid Matt Foundation 06 Beige Blast 33 ml (pc(s)),4023.0,20.0,4003.0
00532,MAKE OVER Ultra Cover Liquid Matt Foundation 07 Caramel 33 ml (pc(s)),1480.0,20.0,1460.0
00533,Make Over Ultra Cover Liquid Matt Foundation 08 Pearl 33 ml (Pc(s)),5300.0,0.0,5300.0
00534,MAKE OVER Ultra Cover Liquid Matt Foundation 09 Crème Rose 33 ml (pc(s)),2880.0,0.0,2880.0
00557,MAKE OVER Silky Smooth Translucent Powder 01 Porcelain 35 g (Pc(s)),10914.0,952.0,9962.0
00558,MAKE OVER Silky Smooth Translucent Powder 02 Rosy 35 g (Pc(s)),2720.0,0.0,2720.0
00559,MAKE OVER Silky Smooth Translucent Powder 03 Champagne 35 g (Pc(s),2750.0,0.0,2750.0
00560,MAKE OVER Silky Smooth Translucent Powder 04 Toffee 35 g (Pc(s)),143.0,0.0,143.0
00561,MAKE OVER Silky Smooth Translucent Powder 05 Snow 35 g (Pc(s)),2590.0,0.0,2590.0
00586,MAKE OVER Powder Eye Shadow Golden Attack 2 g (Pc(s)),4.0,0.0,4.0
00621,MAKE OVER Sparkling Powder Gold 2 g (Pc(S)),20.0,0.0,20.0
00622,MAKE OVER Sparkling Powder Silver 2 g (Pc(s)),78.0,0.0,78.0
00624,MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s)),1845.0,72.0,1773.0
00625,MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s)),647.0,0.0,647.0
00626,MAKE OVER Trivia Eye Shadow Indian Summer 6 g (Pc(s)),4326.0,216.0,4110.0
00627,MAKE OVER Trivia Eye Shadow Natural Nude 6 g (Pc(s)),540.0,0.0,540.0
00633,MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s)),150.0,36.0,114.0
00635,MAKE OVER Trivia Eye Shadow Dolly Crush 6 g (Pc(s)),2.0,0.0,2.0
00636,MAKE OVER Trivia Eye Shadow Magical Fairy Tale 6 g (Pc(s)),4.0,0.0,4.0
00637,"MAKE OVER Eyebrow Pencil Black Lines 1,14 g (Pc(s))",6207.0,0.0,6207.0
00638,"MAKE OVER Eyebrow Pencil Brown To Earth 1,14 g (Pc(s))",41111.0,240.0,40871.0
00640,"MAKE OVER Eye Liner Pencil Black Jack 1,2 g (Pc(s))",48386.0,120.0,48266.0
00641,"MAKE OVER Eye Liner Pencil Brown Latte 1,2 g (Pc(s))",6669.0,600.0,6069.0
00642,"MAKE OVER Eye Liner Pencil Navy Blue 1,2 g (Pc(s))",4279.0,720.0,3559.0
00643,"MAKE OVER Eye Liner Pencil White Techno 1,2 g (Pc(s))",1692.0,120.0,1572.0
00649,"MAKE OVER Eye Liner Pencil Silver Lines 1,2 g (Pc(s))",3663.0,0.0,3663.0
00652,MAKE OVER Eye Liner Pencil Package Black Jack (Pc(s)),7.0,0.0,7.0
00656,MAKE OVER BO Single 01 Pink Fantasist 6 g (Pc(s)),216.0,0.0,216.0
00658,MAKE OVER BO Single 03 Promiscious Peach 6g (Pc(s)),3024.0,36.0,2988.0
00661,MAKE OVER BO Single 06 Caribbean Sunset 6 g (Pc(s)),2484.0,0.0,2484.0
00662,MAKE OVER BO Single 07 Scarlet Sheen 6 g (Pc(s)),948.0,0.0,948.0
00663,MAKE OVER BO Single 08 Cruise Coral 6 g (Pc(s)),900.0,0.0,900.0
00664,MAKE OVER BO Single 09 Summer Twist 6 g (Pc(s)),2119.0,72.0,2047.0
00665,"MAKE OVER BO 01 Pink Fantasist Refill Pack 3,5 g (pc(s))",19.0,0.0,19.0
00667,"MAKE OVER BO 03 Promiscious Peach Refill Pack 3,5 g (Pc(s))",3.0,0.0,3.0
00670,"MAKE OVER BO 06 Caribbean Sunset Refill Pack 3,5 g (Pc(s))",6.0,0.0,6.0
00673,MAKE OVER BO 09 Summer Twist Refill Pack 3.5 g (Pc(s)),6.0,0.0,6.0
00674,MAKE OVER Cheek Marbles 20 g (Pc(s)),2.0,0.0,2.0
00675,"MAKE OVER Perfect Shade Blush On Palette 8X3,5 g (Pc(s))",259.0,0.0,259.0
00691,"MAKE OVER Lip Color Palette Peplum Pink 02 5x1,7 g (Pc(s))",0.0,0.0,0.0
00748,"MAKE OVER Lipbalm Lip Nutrition Melon Crazy 3,8 g (Pc(s))",40.0,0.0,40.0
00750,"MAKE OVER Lipbalm Lip Nutrition Vanilla Latte 3,8 g (Pc(s))",50.0,0.0,50.0
00758,MAKE OVER Make Up Remover 100 ml (Pc(s)),776.0,48.0,728.0
00759,MAKE OVER Toner 100 ml (Pc(s)),2.0,0.0,2.0
00764,MAKE OVER Small Sharpener (Pc(s)),2424.0,26.0,2398.0
00775,Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),2380.0,420.0,1960.0
00776,Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),1680.0,70.0,1610.0
00777,Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),1080.0,0.0,1080.0
00778,Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),1206.0,120.0,1086.0
00779,Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),3720.0,120.0,3600.0
00780,Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),3240.0,120.0,3120.0
00781,Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),120.0,0.0,120.0
00811,Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s)),206.0,0.0,206.0
00815,Emina Eye Do! Pencil Eye Liner Black 1 gr (Pc(s)),6258.0,0.0,6258.0
00816,Emina Eye Do! Pencil Eye Liner Brown 1 gr (Pc(s)),3125.0,0.0,3125.0
00820,Emina Agent of Brow Black 1.2 gr (Pc(s)),18431.0,0.0,18431.0
00821,Emina Agent of Brow Brown 1.2 gr (Pc(s)),29873.0,144.0,29729.0
00822,Emina Star Lash Aqua Mascara 5 gr (Pc(s)),1222.0,0.0,1222.0
00827,Emina Eye Do! Crayon Pour Les Yeux Black 0.2 gr (Pc(s)),3000.0,0.0,3000.0
00886,MAKE OVER Perfect Cover TWC 01 Lace 12 g (Pc(s)),903.0,48.0,855.0
00887,MAKE OVER Perfect Cover TWC 02 Coral 12 g (Pc(s)),1200.0,0.0,1200.0
00888,MAKE OVER Perfect Cover TWC 03 Maple 12 g (Pc(s)),9334.0,24.0,9310.0
00889,MAKE OVER Perfect Cover TWC 04 Desert 12 g (Pc(s)),6888.0,0.0,6888.0
00890,MAKE OVER Perfect Cover TWC 05 Cinnamon 12 g (Pc(s)),1416.0,48.0,1368.0
00891,MAKE OVER Perfect Cover TWC 07 Espresso 12 g (Pc(s)),624.0,0.0,624.0
00892,MAKE OVER Perfect Cover TWC 06 Cappuccino 12 g (Pc(s)),775.0,0.0,775.0
00894,MAKE OVER Perfect Cover Refill TWC 02 Coral 12 g (Pc(s)),1728.0,0.0,1728.0
00895,MAKE OVER Perfect Cover Refill TWC 03 Maple 12 g (Pc(s)),3384.0,144.0,3240.0
00896,MAKE OVER Perfect Cover Refill TWC 04 Desert 12 g (Pc(s)),6553.0,144.0,6409.0
00897,MAKE OVER Perfect Cover Refill TWC 05 Cinnamon 12 g (Pc(s)),1299.0,0.0,1299.0
00900,MAKE OVER Perfect Cover TWC 08 Honey 12 g (Pc(s)),1632.0,48.0,1584.0
00901,MAKE OVER Perfect Cover Refill TWC 08 Honey 12 g (Pc(s)),648.0,72.0,576.0
00927,"Wardah Eye Shadow I 3,3 gr (pc(s))",960.0,480.0,480.0
00933,"Wardah Eye Shadow A 3,3 gr (pc(s))",7800.0,120.0,7680.0
00939,"Wardah Eye Shadow G 3,3 gr (pc(s))",240.0,240.0,0.0
00940,"Wardah EyeXpert Eyeshadow Classic 3,3 gr",11640.0,360.0,11280.0
00946,Wardah Exclusive Matte Lip Cream 05 Speachless 4 gr (pc(s)),249.0,0.0,249.0
00947,Wardah Exclusive Matte Lip Cream 06 Feeling Red 4 gr (Pc(s)),60.0,0.0,60.0
00948,Wardah Eye Liner Black,73354.0,1320.0,72034.0
00957,Emina Sugar Rush Lip Scrub 4.2 gr (Pc(s)),4896.0,432.0,4464.0
00976,"MAKE OVER Professional Highlight & Contour Palette 8 x 3,5 g (Pc(s))",122.0,0.0,122.0
00979,"MAKE OVER Intense Matte Lip Cream 001 Lavish 6,5 g (Pc(s))",36.0,12.0,24.0
00980,"MAKE OVER Intense Matte Lip Cream 002 Heiress 6,5 g (Pc(s))",912.0,0.0,912.0
00981,"MAKE OVER Intense Matte Lip Cream 003 Secret 6,5 g (Pc(s))",2428.0,96.0,2332.0
00982,"MAKE OVER Intense Matte Lip Cream 004 Vanity 6,5 g (Pc(s))",2088.0,0.0,2088.0
00983,"MAKE OVER Intense Matte Lip Cream 005 Impulse 6,5 g (Pc(s))",1191.0,96.0,1095.0
00984,"MAKE OVER Intense Matte Lip Cream 006 Cosmopolitan 6,5 g (Pc(s))",1962.0,24.0,1938.0
00985,"MAKE OVER Intense Matte Lip Cream 007 Scarlet 6,5 g (Pc(s))",1332.0,12.0,1320.0
00986,"MAKE OVER Intense Matte Lip Cream 008 Libertine 6,5 g (Pc(s))",2714.0,0.0,2714.0
