Code,Product,Quantity on Hand,Reserved,Available
03147,Wardah Crystal Secret Micellar Cleansing Gel 95 ml,11900.0,0.0,11900.0
03180,Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami Botol 275 ml,12.0,0.0,12.0
03274,Make Over Powerskin Urban Defense Sunscreen 40 ml,400.0,0.0,400.0
03401,Wardah Colorfit Perfect Glow Cushion 22N Light Ivory 15 g,6794.0,0.0,6794.0
03439,Earth Love Life East Balinese Bamboo & Oriental Mint Body Wash 450 ml,1833.0,0.0,1833.0
03517,Malaysia Wardah Colorfit Last All Day Lip Paint 01 Peach Till Drop 4.2 g,1728.0,0.0,1728.0
03518,Malaysia Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset 4.2 g,432.0,0.0,432.0
03519,Malaysia Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte 4.2 g,1728.0,0.0,1728.0
03520,Malaysia Wardah Colorfit Last All Day Lip Paint 04 Brownderlast 4.2 g,521.0,0.0,521.0
03523,Malaysia Wardah Colorfit Last All Day Lip Paint 07 Brick On 4.2 g,720.0,0.0,720.0
03524,Malaysia Wardah Colorfit Last All Day Lip Paint 08 Red Repeat 4.2 g,1728.0,0.0,1728.0
03525,Malaysia Wardah Colorfit Last All Day Lip Paint 09 Timeless Rose 4.2 g,288.0,0.0,288.0
03526,Malaysia Wardah Colorfit Last All Day Lip Paint 10 Forever Mauve 4.2 g,1008.0,0.0,1008.0
03528,Malaysia Wardah Colorfit Last All Day Lip Paint 12 Berry Lasting 4.2 g,720.0,0.0,720.0
03536,Emina Watercolor Lip Serum 02 Mist 2 g,2.0,0.0,2.0
03740,LABORE Sensitive Skin Care GentleBiome Mild Cleanser 100 ml,5.0,0.0,5.0
03761,MAKE OVER Hydrastay Lite Glow Cushion N20 Ivory 15 g,424.0,0.0,424.0
03876,Kahf Revered Oud Eau de Parfum 100 ml,1.0,0.0,1.0
03911,Wardah Colorfit Last All Day Lip Paint 16. Kuala Lumpur Joy,4905.0,0.0,4905.0
03912,Wardah Colorfit Last All Day Lip Paint 17. Tokyo Breeze,7523.0,0.0,7523.0
04227,Kahf All-in-One Power Toning Face Spray 100 ml,1680.0,0.0,1680.0
