Code,Product,Quantity on Hand,Reserved,Available
00362,Putri Pure Clean Shampoo Apple 2 L (Pc(s)),294.0,0.0,294.0
00365,Putri Pure Clean Shampoo Lemon 200 ML (Pc(s)),960.0,0.0,960.0
00366,Putri Pure Clean Shampoo Lemon 450 ML (Pc(s)),672.0,0.0,672.0
00367,Putri Pure Clean Shampoo Lemon 2 L (Pc(s)),417.0,0.0,417.0
00370,Putri Shampoo Ginseng 200 ML (Pc(s)),168.0,24.0,144.0
00376,Putri SPA Series Hair Mask 720 ml (pc(s)),276.0,12.0,264.0
00377,"Hair Tonic SPA Energizing Lemon, 200 ml",456.0,0.0,456.0
00379,"Hair Tonic SPA Relaxing Lavender, 200 ml",192.0,0.0,192.0
00380,"Hair Tonic SPA Relaxing Lavender, 450 ml",264.0,0.0,264.0
00381,Putri Massage Cream 1 KG (Pc(s)),1032.0,0.0,1032.0
00389,Putri SPA Energizing Shampoo (Lemon) 450 ML (Pc(s)),132.0,0.0,132.0
00391,Putri SPA Relaxing Shampoo (Lavender) 450 ML (Pc(s)),192.0,0.0,192.0
00392,Putri Hair Spray Non Aerosol Normal (Biru) 200 ML (Pc(s)),1248.0,0.0,1248.0
00394,Putri Hair Spray Non Aerosol Normal (Biru) 450 ML (Pc(s)),168.0,0.0,168.0
00395,Putri Hair Spray Non Aerosol Strong (Hijau) 200 ML (Pc(s)),816.0,0.0,816.0
00397,Putri Hair Spray Non Aerosol Strong (Hijau) 450 ML (Pc(s)),36.0,0.0,36.0
00399,Putri Setting Lotion 200 ML (Pc(s)),312.0,0.0,312.0
00400,Putri Wet Jelly 100 ML (Pc(s)),256.0,0.0,256.0
00401,Putri Wet Look 100 ML (Pc(s)),4356.0,36.0,4320.0
00514,MAKE OVER Corrective Base Make Up 02 Greenish 40 ml (Pc(s)),0.0,0.0,0.0
00515,MAKE OVER Hydration Serum 33 ml (Pc(s)),9212.0,1000.0,8212.0
00516,MAKE OVER Camouflage Cream Face Concealer 5X2g (Pc(s)),1184.0,165.0,1019.0
00517,MAKE OVER Face Contour Kit 14 g (Pc(s)),2518.0,0.0,2518.0
00518,MAKE OVER Perfect Cover Creamy Foundation 01 Rich Almond 12 g (Pc(s)),0.0,0.0,0.0
00524,MAKE OVER Perfect Cover Creamy Foundation 07 Frosted White 12 g (Pc(s)),0.0,0.0,0.0
00526,MAKE OVER Ultra Cover Liquid Matt Foundation 01 Ochre 33 ml (Pc(s)),10345.0,200.0,10145.0
00527,MAKE OVER Ultra Cover Liquid Matt Foundation 02 Pink Shade 33 ml (pc(s)),5099.0,40.0,5059.0
00528,MAKE OVER Ultra Cover Liquid Matt Foundation 03 Nude Silk 33 ml (pc(s)),9060.0,20.0,9040.0
00529,MAKE OVER Ultra Cover Liquid Matt Foundation 04 Amber Rose 33 ml (Pc(s)),2365.0,20.0,2345.0
00530,MAKE OVER Ultra Cover Liquid Matt Foundation 05 Velvet Nude 33 ml (pc(s)),8396.0,40.0,8356.0
00531,MAKE OVER Ultra Cover Liquid Matt Foundation 06 Beige Blast 33 ml (pc(s)),2983.0,0.0,2983.0
00532,MAKE OVER Ultra Cover Liquid Matt Foundation 07 Caramel 33 ml (pc(s)),1040.0,0.0,1040.0
00533,Make Over Ultra Cover Liquid Matt Foundation 08 Pearl 33 ml (Pc(s)),5780.0,80.0,5700.0
00534,MAKE OVER Ultra Cover Liquid Matt Foundation 09 Crème Rose 33 ml (pc(s)),2580.0,20.0,2560.0
00557,MAKE OVER Silky Smooth Translucent Powder 01 Porcelain 35 g (Pc(s)),5408.0,748.0,4660.0
00558,MAKE OVER Silky Smooth Translucent Powder 02 Rosy 35 g (Pc(s)),884.0,578.0,306.0
00559,MAKE OVER Silky Smooth Translucent Powder 03 Champagne 35 g (Pc(s),1220.0,136.0,1084.0
00560,MAKE OVER Silky Smooth Translucent Powder 04 Toffee 35 g (Pc(s)),34.0,0.0,34.0
00561,MAKE OVER Silky Smooth Translucent Powder 05 Snow 35 g (Pc(s)),2046.0,170.0,1876.0
00586,MAKE OVER Powder Eye Shadow Golden Attack 2 g (Pc(s)),4.0,0.0,4.0
00621,MAKE OVER Sparkling Powder Gold 2 g (Pc(S)),20.0,0.0,20.0
00622,MAKE OVER Sparkling Powder Silver 2 g (Pc(s)),78.0,0.0,78.0
00624,MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s)),1485.0,108.0,1377.0
00625,MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s)),971.0,36.0,935.0
00626,MAKE OVER Trivia Eye Shadow Indian Summer 6 g (Pc(s)),6630.0,72.0,6558.0
00627,MAKE OVER Trivia Eye Shadow Natural Nude 6 g (Pc(s)),756.0,0.0,756.0
00633,MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s)),42.0,36.0,6.0
00634,MAKE OVER Trivia Eye Shadow Love At First Sight 6 g (Pc(s)),36.0,36.0,0.0
00635,MAKE OVER Trivia Eye Shadow Dolly Crush 6 g (Pc(s)),146.0,0.0,146.0
00636,MAKE OVER Trivia Eye Shadow Magical Fairy Tale 6 g (Pc(s)),4.0,0.0,4.0
00637,"MAKE OVER Eyebrow Pencil Black Lines 1,14 g (Pc(s))",4517.0,240.0,4277.0
00638,"MAKE OVER Eyebrow Pencil Brown To Earth 1,14 g (Pc(s))",38231.0,240.0,37991.0
00640,"MAKE OVER Eye Liner Pencil Black Jack 1,2 g (Pc(s))",48988.0,120.0,48868.0
00641,"MAKE OVER Eye Liner Pencil Brown Latte 1,2 g (Pc(s))",5469.0,720.0,4749.0
00642,"MAKE OVER Eye Liner Pencil Navy Blue 1,2 g (Pc(s))",4104.0,720.0,3384.0
00643,"MAKE OVER Eye Liner Pencil White Techno 1,2 g (Pc(s))",4665.0,120.0,4545.0
00649,"MAKE OVER Eye Liner Pencil Silver Lines 1,2 g (Pc(s))",6436.0,0.0,6436.0
