Code,Product,Quantity on Hand,Reserved,Available
03155,Wardah Colorfit Velvet Powder Foundation Refill 52N Almond 11 g,12.0,12.0,0.0
03330,Tavi Color Play Face Tint Love Bites 9 g,24.0,24.0,0.0
03331,Tavi Color Play Face Tint Moonchild 9 g,24.0,24.0,0.0
03333,Tavi Color Play Face Tint Sunset Nectar 9 g,24.0,24.0,0.0
03334,Tavi Color Play Face Tint Sunshine Love 9 g,24.0,24.0,0.0
03335,Tavi Color Play Face Tint Wallflower 9 g,24.0,24.0,0.0
03367,Wardah Colorfit Cream Blush 03 SUMMER PEACH 3 g,120.0,0.0,120.0
03370,Wardah COLORFIT QUAD EYE PALETTE 02 ROSÉ AURORA 6 g,60.0,60.0,0.0
03401,Wardah Colorfit Perfect Glow Cushion 22N Light Ivory 15 g,144.0,0.0,144.0
03404,Wardah Colorfit Perfect Glow Cushion 33W Olive Beige 15 g,48.0,0.0,48.0
03441,Wardah Everyday Luminous Liquid Foundation – 01 Natural White 35 ml,288.0,0.0,288.0
03447,Wardah EYEXPERT Perfect Precision Liner 1 ml,720.0,0.0,720.0
03477,Wardah Lightening Liquid Foundation 01. Light Beige 6 ml,72.0,0.0,72.0
03478,Wardah Lightening Liquid Foundation 02. Beige 6 ml,144.0,0.0,144.0
03495,Wardah Refill Colorfit Perfect Glow Cushion 22N Light Ivory,48.0,0.0,48.0
03672,Instaperfect QUICKMATTE Loose Powder 22 Light Ivory 9 g,48.0,48.0,0.0
03733,Crystallure Moisture Rich Cleansing Foam 100 ml,20.0,20.0,0.0
03818,Wardah Renew You Day Cream 30 g (Pc(s)),1896.0,0.0,1896.0
03915,Make Over Brow Styler Eye Definer Americano 0.13 g,142.0,0.0,142.0
03997,Wardah Exclusive Two Way Cake 04 Natural 12 g,30.0,30.0,0.0
04036,Instaperfect Everlast Intense Matte Liquid 01 EXCEPTIONAL 4.2 g,12.0,12.0,0.0
04037,Instaperfect Everlast Intense Matte Liquid 02 TIMELESS 4.2 g,12.0,12.0,0.0
04038,Instaperfect Everlast Intense Matte Liquid 03 SURREAL 4.2 g,12.0,12.0,0.0
04039,Instaperfect Everlast Intense Matte Liquid 04 GRANDE 4.2 g,12.0,12.0,0.0
04041,Instaperfect Everlast Intense Matte Liquid 06 AUTHENTIC 4.2 g,12.0,12.0,0.0
04042,Instaperfect Everlast Intense Matte Liquid 07 EFFORTLESS 4.2 g,12.0,12.0,0.0
04043,Instaperfect Everlast Intense Matte Liquid 08 DASHING 4.2 g,12.0,12.0,0.0
04046,Instaperfect MATTESETTER Lip Matte Paint 02. DEAR 5.5 g,12.0,12.0,0.0
04050,Instaperfect MATTESETTER Lip Matte Paint 06. FLAIR 5.5 g,12.0,12.0,0.0
04185,Instaperfect Matte Fit Powder Foundation 22 Light Ivory 13 g,48.0,0.0,48.0
04187,Instaperfect Matte Fit Powder Foundation 33 Warm Olive 13 g,48.0,48.0,0.0
04191,Instaperfect Refill Matte Fit Powder Foundation 22 Light Ivory 13 g,72.0,0.0,72.0
04249,Emina Sun Battle SPF 30 PA+++ 23 ml,6.0,0.0,6.0
04576,Wardah Hairfall Treatment Shampoo 170 ml,2376.0,0.0,2376.0
04591,Beyondly Glowlasting Collagen UV Care Moisturizer 30 g,3192.0,0.0,3192.0
04592,Beyondly Lemon Single Essential Oil 10 ml,1368.0,0.0,1368.0
04594,Wardah Daily Fresh Shampoo 170 ml,456.0,24.0,432.0
04603,Beyondly Calm Barrier Collagen Serum 20 ml,561.0,0.0,561.0
04604,Beyondly Youth Power Collagen Serum 20 ml,1740.0,0.0,1740.0
04606,Beyondly Terra Carrier Oil 100 ml,97.0,0.0,97.0
